@relation 'cellcycle0.names'
@attribute cln3-1                                  numeric
@attribute cln3-2                                  numeric
@attribute clb2-1                                  numeric
@attribute alpha91                                 numeric
@attribute alpha105                                numeric
@attribute alpha112                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_80                                numeric
@attribute cdc15_100                               numeric
@attribute cdc15_160                               numeric
@attribute cdc15_170                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_230                               numeric
@attribute cdc15_240                               numeric
@attribute cdc28_10                                numeric
@attribute cdc28_60                                numeric
@attribute cdc28_70                                numeric
@attribute cdc28_80                                numeric
@attribute cdc28_110                               numeric
@attribute cdc28_130                               numeric
@attribute cdc28_150                               numeric
@attribute elu0                                    numeric
@attribute elu30                                   numeric
@attribute elu60                                   numeric
@attribute elu120                                  numeric
@attribute elu300                                  numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}
@data
-0.76,-0.15,-0.2,-0.31,0.12,-0.1,-0.12,-0.41,-0.33,-0.24,-0.35,-0.01,-0.14,0.43,0.35,0.12,-0.06,0.4,-0.18,-0.16,0.148286,-0.17,-0.57,0.1,0.56,-0.38,0.21,0.17,14.10
0.99,1.56,-1.32,-0.45,0.5,0.89,-1.85,-2.36,1.36,0.22,1.12,0.66,0.82,-1.02,-0.73,-2.35,0.12,0.34,0.19,0.75,1.04,0.76,-1.11,0.2,-0.29,-0.76,0.18,0.25,42.01
0.68,0.29,-0.92,-0.08,-0.01,0.19,-0.43,-0.93,-0.55,-1.04,0.14,0.42,0.3,0.21,0.09,0.13,-0.96,-2.13,-0.63,0.88,0.55,0.62,0.84,0.63,0.07,-0.89,-0.5,0.52,14.07.11
-0.23,-0.17,-0.17,-0.14,0,-0.14,0.63,0.1,-0.1,0.1,0.15,0.17,-0.14,-0.32,-0.1,0.35,-0.32,0.38,0.13,-0.06,0.07,0.11,-0.22,0.58,0.51,0.36,0.11,0.08,01.01.06
0.31,-0.58,-0.2,-0.55,-0.12,-0.2,-0.1,0.47,-0.0157143,-0.00136364,-0.0705,-0.03,0.0527778,0.0809524,0.283,-1.43,0.18,0.29,0.24,0.05,-0.014,0.69,0.69,-0.36,0.28,-0.18,-0.03,-0.38,01.05.25
-0.04,0.39,-0.29,-0.01,0.22,0.24,-0.95,-0.91,-0.13,0.16,0,0.4,0.65,0.16,0.43,-0.95,0.15,0.25,-0.3,-0.05,0.00829787,0.06,-0.71,-0.111979,0.99,0.12,0.22,0.09,11.02.03.04
1.06,1.91,-0.74,-0.04,-0.03,-0.67,-0.00130435,0.23234,-0.131778,-0.0713636,0.0829545,0.224773,-0.0787805,0.0766667,0.233721,0.07,-0.83,-1.05,-0.56,1.02,-0.139714,-0.94,-1.25,-0.74,-0.38,0.68,0.11,-0.06,10.01.05.01
-0.58,0.15,-0.23,-0.32,-0.04,-0.09,-0.11,-0.24,-0.43,-0.35,-0.45,0.16,-0.45,1.21,-0.58,0.01,-0.36,0.1,0,0.0352652,0.26,0.2,0.82,0.29,0.24,-0.19,-0.02,0.05,16.01
-0.18,0.01,-0.38,-0.36,-0.12,0.23,0.12125,0.1548,-0.13,-0.0130435,-2.13,0.1312,-0.0136364,0.145833,0.0869565,0.45,0.22,0.07,0.08,-0.22,0.0664286,-0.11,0.01,0.29,0.06,0.5,-0.07,-0.11,11.02.03.01
0.34,-0.67,-0.04,-0.35,-0.04,0.16,0.23,0.1,-0.02,-0.54,-0.37,0.01,0.11,0.12,-0.24,-0.31,0.17,0.86,0.35,-0.47,0.0317442,0.23,0.13,-0.05,-0.07,-0.17,-0.16,-0.02,43.01.03.05
0.19,-1,0.34,-0.44,0.15,-0.14,-0.0630769,-0.0452632,0.0225424,0.49,-0.0852632,0.0831667,-0.0385714,-0.0243103,0.111273,0.3,0.22,0.07,0.29,-0.15,0.22,0.01,0.26,-0.16,-0.24,-0.28,-0.07,0.05,01.07.01
-0.1,-0.27,-0.27,0.02,0.6,-0.13,0.19,0.14,-0.2,-0.09,-0.02,0.11,-0.14,-0.02,-0.38,-0.47,0.15,0.08,-0.1,-0.12,-0.0329412,0.12,0.75,-0.31,0.29,-0.29,-0.18,-0.12,16.01
-0.76,-0.49,0.16,-0.32,-0.21,-0.01,-0.53,-0.71,-0.89,0,-0.3,0.28,-0.86,0.4,0.08,-0.01,-0.16,-0.36,0.08,0.11,0.23,0.4,0.08,-0.15,-0.27,0.36,0.48,0.06,12.01.01
0.1,0.12,-0.3,-0.05,0.07,-0.12,0.21,0.46,-0.00599432,0.0155398,-0.0980737,0.29,-0.0210703,0.0642286,0.0624332,0.18,0.48,-0.35,0.37,0.16,-0.66,0.18,-0.09,-0.18,0.05,0.1,-0.16,-0.01,11.02.03.04
-0.6,-0.07,0.07,-0.3,-0.18,0.18,0.63,0.54,-0.43,0.33,-0.25,0.2,-0.48,-0.69,-0.56,0.16,0.26,-0.14,0.11,0.03,0.00409091,0.17,-0.33,-0.22,-0.1,0.46,0.11,-0.03,16.03.01
0.31,-0.15,-0.76,-0.33,0.14,-0.51,-0.0663878,-0.0112687,-0.0126966,0.00370787,-0.0568045,0.0939394,0.0252632,0.0280755,0.189368,-1.59,0.21,-0.17,0.07,1.04,0.21,0.0457455,-0.24,-0.41,-0.22,0.04,0.26,0.06,01.04
-0.09,0.01,0.06,-0.21,-0.07,0.26,0.67,0.12,0.18,-0.39,-0.88,0.11,0.15,0.31,-0.1,0.09,0.28,0.26,0.3,-0.2,0.03,0.11,-0.11,-0.02,0.08,0.24,-0.3,0.13,16.19.03
0,-0.04,-0.18,-0.23,-0.08,0.2,-0.16,-0.24,0.35,-0.1,-0.02,-0.15,0.67,-0.33,0.02,-0.47,-0.02,-0.05,-0.18,0.03,0.42,0.25,-0.26,-0.03,-0.05,-0.01,-0.15,0.06,20.09.13
0.03,-0.47,0.12,-0.17,-0.04,-0.34,-0.71,-0.76,0.32,0.47,0.23,0.43,0.12,0.59,0.67,-0.01,0.32,-0.32,0,-0.37,0.0365672,0.09,-0.48,0.02,0.15,0.2,0.04,0.04,42.01
-0.49,-1.89,-0.4,0.09,-0.28,-0.5,1.48,1.87,-2.23,-1.16,-0.55,-0.53,-1.44,1.31,1.48,-0.86,-0.92,-0.34,0.78,0.46,0.0317442,0.16,0.84,-0.51,-0.31,-0.31,0.41,0.54,43.01.03.05
-0.34,0.08,-0.14,0.02,-0.13,0.36,0.61,0.62,0.2,0.6,-0.44,-0.41,0.09,-0.98,0.05,0.29,-0.13,0.47,-0.21,-0.56,0.33,-0.2,-0.48,0.06,-0.08,0.7,-0.3,-0.17,01.01
-0.38,-0.09,0.25,-0.42,-0.4,0.13,-0.2,-0.82,-0.08,-0.44,-0.1,0,0.348889,0.42,0.54,0.12,-0.29,0.21,-0.31,-0.0777778,0.39,0.08,-0.09,-0.19,-0.15,-0.05,0.08,0.19,20.01.13
-0.18,-0.86,0.2,-0.52,-0.17,0.02,-0.08,-0.6,-0.34,0.01,-0.01,-0.04,0.03,-0.16,0.44,0.67,0.11,-0.98,-0.064375,0.22,-0.11,0.43,-0.79,-0.46,0.58,0.07,0.31,0.33,12.10
0.26,-0.01,0.08,-0.2,0.1,0.24,-0.2,-0.06,0.51,0.54,-0.02,-0.08,0.45,-0.18,0.65,0.27,-0.08,-0.63,0.12,0.17,-0.13,0.0874,0.22,0.45,0.13,0.29,-0.2,-0.33,32.01
0.15,0.23,0.00472222,-0.06,-0.11,-0.32,-0.26,-0.04,-0.17,-0.17,0.02,0.06,-0.17,0.55,0.24,-0.43,-0.52,-0.09,0.05,0.22,0.21,0.22,-0.14,-0.29,-0.47,0.07,0.13,0.06,01.04
0.31,0.29,-0.34,-0.12,0.19,-0.51,0.3,0.04,-0.2,-0.42,-0.15,0.23,-0.36,0.45,0.19,-0.06,0.17,-0.03,-0.27,-0.11,-0.139714,-0.46,-0.16,-0.02,-0.15,-0.22,-0.02,0.16,10.01.05.01
-0.15,-0.540536,-0.15,-0.37,0.08,0,-0.13,-0.05,0.09,0.39,0.18,-0.212692,0.36,0.21,1.25,0.46,0.07,-0.64,0.51,-0.36,0.6,-0.36,0.03,0.23,0.12,0.2,0.17,-0.24,20.09.18
-0.25,0.24,0.11,0.01,0.32,-0.18,-0.44,-0.44,0.08,0.05,-0.03,0.32,-0.02,0.5,0.28,-0.42,0.07,-0.35,-0.05,0.22,-0.0189583,0.03,-0.24,0.34,0.37,-0.62,-0.22,0.1,14.04
-0.27,-0.22,-0.07,-0.28,-0.32,0.2,-0.23,0.01,-0.02,-0.21,-0.21,-0.33,0.03,0.22,-0.12,-0.29,-0.01,0.04,-0.28,-0.04,0.26,0.18,0.74,0.08,-0.17,-0.25,0.1,0.13,14.04
-0.09,-0.25,0.26,-0.33,-0.1,0.24,0.2,0.08,-0.35,-0.42,-0.76,0.25,-0.44,0.48,-0.88,-0.4,0.13,-0.02,0.17,0.07,-0.04,0.23,0.81,-0.21,-0.14,-0.18,0.16,-0.13,02
0.03,-0.2,-0.27,-0.12,0.23,0.27,1.16,0.95,0.13,0.05,-0.64,0.01,0.17,-0.35,-0.48,0.48,0.5,0.04,0.09,-0.35,-0.24,-0.25,-0.84,-0.01,-0.37,0.81,0.02,-0.37,12.01.01
-1.18,-0.25,0.16,-0.43,0.06,-0.01,0.79,0.63,-0.37,-0.08,-0.49,0.15,-0.29,0.21,-0.29,0.35,0.37,0.1,-0.09,-0.4,-0.31,-0.25,-0.63,-0.03,0.58,0.7,0.13,0.04,16.03.01
0.08,-0.3,0.46,0.09,0.43,-0.26,-0.25,0.21,0.32,0.31,0.18,-0.05,0.49,0.03,0.57,-0.02,0.02,0.44,-0.05,0.17,0.0197368,0,-0.23,0.65,0.66,-0.37,-0.47,0.12,43.01.03.09
0.06,-0.14,-0.07,-0.02,0.37,-0.13,0.11,0.35,-0.18,-0.08,-0.3,0.69,-0.08,0.11,-0.12,-0.04,0.18,0.11,-0.05,0.11,-0.13,0.07,-0.38,-0.12,0.11,0.1,-0.04,-0.03,11.02.03.04
0.01,-0.54,0.07,-0.04,0.13,0.22,-0.42,-0.47,0.12,0.17,0.04,-0.1,0.19,-0.7,0.3,-0.01,0.28,0.18,-0.15,-0.18,0.128649,-0.1,0.11,0.09,0.15,0.21,-0.13,0.14,20.09.18
-0.06,-0.54,-0.12,-0.19,0.29,-0.06,-0.26,-0.43,0.19,0.52,0.24,0.29,0.22,0.51,0.75,-0.01,0.47,-0.06,0.14,-0.1,-0.6,-0.12,-0.33,0.44,-0.08,-0.16,0.15,0.39,01.04
-0.76,0.03,0.08,-0.14,0.06,-0.02,-0.59,-0.44,0.5,0.58,0.25,-0.25,0.19,0.26,0.6,-0.13,-0.38,0.03,-0.07,0.04,0.08,0.45,-0.51,-0.26,-0.11,0.49,0.28,-0.29,12.04.01
0.57,-0.43,-0.15,-0.31,0.05,0.15,-0.34,-0.13,0.04,0.2,0.08,-0.07,0.07,0.03,0.27,-0.46,0.47,0.4,0.24,0.12,-0.18,0.0122946,0.08,0.03,-0.12,0.12,-0.25,-0.12,11.02.03.04
-0.1,0.53,-0.01,-0.33,0.12,-0.02,-0.32,-0.44,0.02,-0.4,0.05,0.4,-0.07,0.18,0.3,-0.23,-0.42,-0.38,-0.69,-0.23,0.3,0.2,-0.14,-0.55,-0.4,0,-0.11,0.25,01.07.01
0.04,-0.04,0.08,0.08,-0.04,0.24,0.81,0.47,-0.05,0.12,-0.6,-0.11,-0.62,-0.11,-0.96,0.17,0.14,0.68,-0.14,-0.38,0.00829787,-0.17,0.57,0.25,0.13,0.53,-0.38,-0.3,11.02.03.04
-0.01,0.26,0.03,-0.02,0.06,0.47,0.76,0.24,0.37,-0.16,-0.27,-0.1,0.24,-0.05,-0.3,0.33,0.25,0.11,-0.15,-0.33,-0.0329412,-0.03,-0.55,-0.27,-0.19,0.14,-0.23,-0.18,16.01
-0.45,-0.97,0.04,-0.23,-0.18,0.49,-0.46,-0.2,0.22,0.1,-0.33,0.08,-0.17,0.2,-0.54,0.02,-0.05,-0.47,-0.3,0.28,0.11,0.66,-0.06,-0.06,0.22,0.36,-0.2,-0.49,12.01.01
0.19,-0.64,-0.1,-0.24,-0.08,-0.15,-0.06,-0.07,-0.03,0.4,0.3,0.26,-0.16,0.16,0.15,0.36,-0.57,-0.38,-0.22,-0.3,0,0.08,0.13,0.23,0.28,0.05,0.12,-0.1,32.07
0.33,0.03,0.03,-0.21,0.04,-0.0284,0.32,-0.53,0.05,0.05,-0.42,-0.12,-0.3,-0.02,-0.3,0.11,-0.02,0.28,-0.36,-0.06,-0.034,-0.52,0.04,-0.18,-0.62,0.15,-0.2,0.28,32.01
0.18,0.15,-0.18,-0.32,-0.01,0.23,-0.09,0.12,0.16,-0.13,-0.37,0.31,-0.04,-0.06,0.14,0.25,-0.23,0.2,0.3,0.1,0.00829787,0.17,-0.53,-0.11,0.05,0.19,0.1,-0.03,11.02.03.04
0.29,0.36,-0.14,-0.26,-0.08,0.24,-0.55,-0.45,0.36,-0.17,0.32,0.05,0.33,0.14,0.39,-0.55,0.67,0.54,0.57,0.29,-0.29,0.75,0.9,0.36,0.12,-0.32,-0.15,0,42.16
-0.03,-0.71,0.48,0.12,-0.13,-0.09,-0.14,0.08,0.01,-0.46,-0.31,0.06,-0.17,-0.39,0.08,0.12,0.05,0.32,0.11,0.06,0.00894737,0.24,0.08,-0.24,-0.42,0.31,-0.25,0.23,12.10
-0.94,-1.43,0.19,-1.01,-0.59,0.25,0.12,-1.09,0.27,0.28,-0.48,-0.44,0.75,0.06,0.17,-0.7,-0.04,0.94,0.67,-0.1,0.08,0.71,0.87,0.1,-0.33,-0.37,-0.3,-0.2,32.07
0.08,-0.86,-0.51,-0.07,0.22,-0.21,0.38,0.15,0.03,-0.31,-0.21,0,0.08,-0.43,0.79,0.74,-0.08,0.44,0.08,-0.47,-0.21,-0.13,-0.05,-0.25,-0.05,0.29,-0.02,-0.02,14.04
-0.67,-0.17,0.4,0,0.14,0,-0.64,-0.24,0.14,0.02,0.02,0.18,-0.31,0.56,0.16,-0.66,-0.35,-0.18,-0.3,0.152155,0.27,0.42,-1.17,-0.49,-0.39,0.58,-0.04,-0.14,12.01.01
-0.47,-1.29,0.11,-0.31,-0.27,0.07,-0.81,0.37,-0.2,-0.14,-0.07,0.0406452,0.0593333,0.3,0.86,0.94,-0.45,0.29,-0.25,-0.84,0.02,-0.08,-0.04,-0.01,-0.12,-0.04,0.11,-0.04,01.02
-0.38,-0.94,-0.2,-0.02,0.29,0.14,0.47,0.69,-0.16,0.16,-0.3,-0.01,0.13,0.53,0.23,0.51,0.09,0.12,0.65,-0.19,-0.04,0.0720703,-0.92,0.34,0.04,0.57,-0.19,-0.01,16.01
0.65,-0.219622,-0.18,-0.39,-0.02,-0.22,0.02,0.07,-0.00599432,0.75,0.15,-0.45,-0.0210703,0.52,0.0624332,-0.0625389,0.0545714,0.0858961,1.12,1.7,-0.88,-0.3,1.44,-0.111979,0.31,0.03,-0.32,-0.14,11.02.03.04
0.23,-0.69,0.07,-0.13,-0.11,0.45,0.28,0.45,0.06,0.38,-0.32,0.96,0.16,-0.06,0.06,1.09,0.15,0.29,0.13,-0.32,-0.12,0.0122946,-0.5,-0.2,0.05,0.51,-0.29,-0.4,11.02.03.04
0.23,0.53,-0.17,-0.22,0.1,-0.01,0.37,0.29,-0.02,-0.02,-0.1,0.09,0.01,0.49,-0.22,-0.11,-0.19,-0.15,0.05,0.16,-0.14,0.08,-0.4,0.18,0.01,0,0.17,0.09,01.05
-0.64,-0.32,0.3,-0.37,0.25,-0.18,-0.25,-0.42,0.11,-0.16,-0.06,0.03,0.09,0.67,0.56,0.11,-0.57,0.09,0.39,0.22,0.0197368,0.48,0.05,0.52,-0.61,-0.65,-0.35,0.39,43.01.03.09
-0.56,-0.45,0.41,-0.36,-0.15,-0.15,-0.93,-0.64,-0.79,-0.13,-0.72,0.52,-0.64,0.09,-0.04,-0.37,-0.61,-0.1,-0.01,0.2,0.148286,0.59,0.24,-0.37,-0.23,-0.06,-0.04,-0.03,14.10
0.74,0.97,-0.36,0.2,0.63,-0.08,-0.07,0.17,0.3,-0.77,0.36,0.82,-0.01,-0.18,-0.09,-1.24,0.46,0,-0.35,0.21,-0.0329412,0.09,-0.57,-0.77,-0.51,-0.13,0.1,-0.18,16.01
0.04,-0.14,-0.22,-0.09,0.08,0.01,-0.28,-0.45,0.3,0.19,0.31,0.65,0,0.22,0.85,-0.1,-0.15,-0.26,-0.03,0.26,-0.32,0.14,-0.07,0.54,0.11,0.04,0.13,0.11,32.07
-0.04,0.19,-0.22,-0.38,-0.54,0.33,0.31,0.18,-0.7,-0.46,-0.7,0.44,-0.55,-0.7,-1.05,-0.17,0.09,-0.38,-0.15,0.2,-0.04,0.09,0.23,-0.36,-0.09,0.23,0.26,0.01,14.07.11
0.4,-0.06,0.01,-0.09,0.12,-0.08,0.06,0.32,-0.08,-0.16,-0.39,-0.06,-0.06,0.13,-0.03,-0.25,0.24,0.6,0.15,-0.08,0.01,0.02,-0.09,0.14,-0.08,-0.04,0.12,-0.11,14.04
-0.23,-0.12,0.43,-0.32,-0.05,0.3,-0.69,-0.56,-0.29,-0.14,0.15,-0.07,0.64,-0.11,0.38,-0.03,0.23,-0.21,0.51,0.26,-0.23,0.169286,-0.07,-0.16,-0.32,-0.46,-0.24,0.26,01.02
0.23,-0.14,-0.49,0.04,0.24,-0.38,0.15,0.16,-0.1,0,-0.13,0.23,0.03,0.82,-0.4,0.3,0.31,-0.45,-0.02,0.08,-0.46,0.0720703,0.02,-0.18,0.23,0.22,0.04,-0.18,16.01
0.5,-0.4,1.97,-0.22,0.37,0.93,0.23,-0.77,-0.15,0.75,-1.24,-0.39,0.33,0.29,-0.22,-1.31,0.63,0.55,0.72,-0.58,0.0664286,0.73,-0.9,-1,-0.9,-0.6,0.86,0.42,11.02.03.01
-0.12,-0.04,-0.06,-0.1,0.14,0.08,-0.24,-0.07,-0.4,-0.38,-0.24,-0.17,-0.15,0.3,0.07,-0.32,-0.24,-0.47,0.53,0.44,0.49,0.23,-0.1,0.03,-0.16,-0.24,-0.32,0.16,01.04
0.06,-0.12,-0.23,-0.18,-0.1,0.14,-0.11,-0.2,0.01,-0.29,-0.48,0.06,0.18,-0.34,-0.33,-0.29,0.23,0.28,-0.07,-0.23,0.209,-0.12,-0.11,-0.03,-0.15,0.34,-0.36,-0.03,02.13.03
-0.06,-0.54,-0.22,-0.33,0.17,-0.11,-0.29,0.02,0.29,0.22,-0.04,-0.16,0.22,0.05,0.3,0.18,0.15,-0.62,-0.1,-0.18,0.12,0.00666667,-0.06,0.06,0.17,-0.16,-0.06,0.32,43.01.03.05
-0.34,-1.15,0.38,-0.23,-0.45,0.45,-0.25,-0.48,0.16,-0.14,0.05,0.06,0.15,-1.53,0.05,0.23,-0.06,-0.5,0.02,-0.17,0.08,0.14,0.52,0.02,-0.01,0.01,-0.13,-0.09,01.02
-0.14,-0.38,-0.09,-0.13,0.09,0.12,-0.12,-0.37,-0.39,-0.65,-0.53,0.2,-0.08,0.49,-0.46,0.01,-0.2,0.12,0.27,0.27,0.0866667,0.14,-0.16,-0.16,-0.15,0.29,-0.11,0.06,14.07.11
0.38,-0.4,0.84,-0.45,-0.28,0.03,1.2,-0.16,-1.02,-0.77,-0.73,0.28,-0.0537778,-0.12,0.23,0.99,-0.61,-1.13,-0.52,0.25,-0.24,-0.01,1.47,0.66,0.15,-0.93,-1.03,0.53,10.03.01
-0.15,-0.45,-0.03,-0.3,-0.15,0.41,-0.32,-0.08,0.46,0.29,-0.22,0.08,-0.32,-0.42,-0.73,0.03,-0.29,-0.09,-0.21,0.14,0.51,0.69,-1.06,-0.23,0.02,0.21,-0.03,-0.31,12.01.01
0.91,-0.3,-0.2,-0.09,0.18,-0.31,-1.03,-0.09,0.24,-0.65,0.1,0.54,0.3,0.74,0.57,-0.25,0.17,0.49,0.39,-0.14,0.23,0.26,0.11,0.09,-0.01,-0.39,-0.23,0.22,01.06
-0.22,-0.23,-0.32,-0.14,-0.01,-0.54,-0.11,0.38,-0.18,-0.37,-0.49,0.2,-0.09,-0.43,0.03,-0.4,0.13,-0.31,-0.01,0.1,-0.0329412,-0.02,-0.57,-0.29,-0.11,-0.16,-0.24,0.15,16.01
-0.92,-1.03,-0.49,0.04,0.44,0.25,-0.386735,-0.163019,0.151373,0.56,0.0903922,-0.212692,0.315102,-0.0901887,0.457,0.3,-0.17,0.26,-0.03,-0.2,0.128649,0.4,-0.99,0.22,0.39,0.22,0.58,0.51,20.09.18
-0.27,-0.43,-0.42,-0.11,-0.04,-0.11,0.46,0.24,-0.27,0.16,-0.69,-0.12,0.03,-0.39,-0.37,0.73,-0.05,0.36,0.18,0.01,0.03,-0.1,-0.54,-0.12,-0.1,0.36,0.1,0.1,10.03.01
-1.12,0.79,0.15,-0.62,-0.17,-0.1,0.7,-0.14,-0.73,-0.84,-0.5,-0.22,-0.12,1.06,0.89,0.78,-0.27,-0.54,-0.6,-0.37,-0.11,-0.13,1.48,0.53,0.28,-0.29,-0.17,0.04,11.02.03.04
-0.17,-0.69,-0.51,-0.36,0.1,-0.31,1.48,1.05,-0.02,-0.95,-0.13,0.45,0.27,-0.06,0.123704,0.65,0.19,-0.4,-0.05,-0.32,0.119524,0.11,-0.42,0,0.05,0.43,0.02,-0.33,10.01.09.05
0.57,0.55,-0.32,-0.21,-0.01,0.15,-0.48,-0.21,0.7,0.3,0.1,0.01,0.48,-0.59,-0.29,-0.38,0.05,-0.34,-0.06,0.14,0.24,0.24,-0.44,-0.7,-0.59,-0.07,-0.07,0.04,43.01.03.05
0.56,0.08,-0.43,-0.4,0.01,0.1,0.37,0.59,0.09,-0.18,0.04,-0.16,-0.136825,0.13,0.0971212,-0.11,-0.31,-0.16,-0.28,0.16,0.00409091,-0.62,-0.44,0.02,-0.09,0.02,0,0,16.03.01
-0.1,-1.4,-0.43,-0.07,0.09,-0.19,0.47,-0.32,-0.03,0.52,-0.06,-0.13,0.27,-0.44,-0.51,0.46,-0.41,0.09,0.34,-0.24,-0.37,-0.08,-0.44,-0.35,0.01,0.37,-0.12,-0.14,20.03
-0.01,-0.36,-0.15,-0.51,-0.1,-0.19,-0.04,-0.14,0.02,-0.14,-0.2,0.17,-0.18,0.58,0.45,0.33,-0.26,0.06,0,-0.06,0.0572674,0.07,0.13,-0.13,0.26,-0.33,0.21,0.09,01.04
-0.25,-0.6,-0.04,-0.25,0.16,-0.04,0.18,-0.11,0.27,0.47,-0.02,-0.34,0.18,0.21,0.78,0.54,0.32,0.25,0.26,-0.26,0.34,-0.12,-0.62,0.24,0.44,-0.36,0.34,0.08,01.06
-0.84,-0.01,-0.43,-0.22,0.16,-0.17,0.58,0.41,-0.19,-0.15,-0.35,0.07,-0.17,0.11,0.1,-0.05,-0.07,-0.41,-0.03,0.16,0.05,0.15,-0.55,-0.41,0.19,0.19,0.14,-0.05,14.13.01
-0.03,-0.190182,-0.25,-0.194908,-0.1,-0.04,-0.48,-0.41,0.25,-0.05,-0.05,0.09,0.35,0.02,0.3,-0.47,0.04,-0.02,0.01,0.05,0.18,0.18,0.35,0.02,0.22,-0.49,0.28,0.04,14.04
-0.4,-0.29,0.23,-0.33,-0.1,0.17,0.07,0.07,-0.3,-0.29,-0.42,0.39,-0.38,-0.07,-0.07,-0.4,0.05,0.19,-0.12,-0.19,0.0572674,-0.05,0.69,-0.34,-0.3,-0.23,-0.02,0.01,01.04
-0.42,-1.25,0.49,-0.14,-0.01,-0.14,-0.99,-0.78,-0.55,-0.4,0.44,0.61,-0.36,-0.3,-0.16,-0.54,-0.06,-0.09,-0.52,0.63,-0.014,-0.03,1.41,-0.43,-0.3,-1.12,-0.08,0.85,01.05.25
0.36,-0.11993,0.08,-0.31,0.17,-0.14,-0.35,-0.05,-0.01,-0.31,0.25,0.11,-0.02,0.28,0.65,-0.61,-0.04,-0.16,0,-0.07,0.47,0.05,-0.64,-0.24,0.71,-0.31,0.11,0.12,01.04
0.44,-1.06,-0.06,-0.172632,-0.08,-0.23,0.16,0.47,0.18,0.29,0.35,0.08,0.43,0.51,0.316667,0.06,-0.23,-0.46,0.14,-0.02,-0.098125,0.36,-0.11,0.04,0.18,0.19,0.02,-0.19,10.03.02
-0.94,-0.69,0.52,-0.35,-0.04,0.14,-0.48,-0.42,0.54,0.5,0.32,0.01,0.04,0.11,0.3,-0.17,-0.23,0.05,-0.48,-0.02,0.14,0.17,-1.43,-0.06,-0.46,0.47,0.3,0.06,12.01.01
0.82,-0.14,0.3,-0.08,0.08,-0.08,0.2,0.11,0.3,0.02,0.17,0.49,0,-0.19,-0.14,-0.11,0.14,-0.47,-0.06,0.17,-0.24,-0.42,-0.51,-0.48,-0.35,-0.15,0.12,0.04,10.03.04
-0.23,-0.342609,0.93,-0.64,-0.67,0,0.11,0.59,-0.17,0.08,-0.19,-0.35,0.0527778,-0.11,0.7,0.45,-0.55,-0.24,0.63,-0.01,-1.5,-0.52,0.03,0.11,-0.13,-0.19,-0.46,0.15,01.05.25
0.6,-0.17,0.21,-0.1,-0.09,-0.16,-0.21,0.09,0.46,0.45,0.2,0.37,0.34,-0.12,0.43,-0.17,0.38,0.69,0.02,-0.21,0.22,-0.16,-0.17,-0.11,0.02,-0.3,-0.44,0.19,11.02.03.04
-0.06,-0.47,0.41,1.31,0.95,0.57,-2.61,1.04,-1.69,-2.13,2.32,1.08,-0.41,-0.73,1.8,0.91,-0.41,-0.95,-1.41,1.03,0.76,-0.19,2.49,1.05,0.32,-1.42,0.4,2.25,10
-0.38,-0.409319,0.28,-0.133906,0.0230928,0.120773,-0.14,0.04,-0.55,-0.18,-0.45,0.33,-0.43,0.28,-0.08,-0.02,-0.33,-0.38,-0.19,0.16,0.35,0.7,-0.504286,-0.280102,-0.0580612,0.275939,0.0511224,-0.17066,12.01.01
-0.3,-1.12,-0.32,-0.14,0.07,-0.32,-0.39,-0.26,0.07,-0.1,-0.15,0.48,-0.5,0.18,-0.05,0.35,-0.18,-0.08,0.03,0.16,0.13,0.13,0.09,-0.22,0.07,-0.1,0.07,-0.16,12.04
-0.38,0.03,-0.25,-0.16,-0.05,-0.21,0.56,0.25,-0.19,0.07,-0.35,-0.03,-0.3,-0.41,-0.3,0.45,-0.2,0.43,-0.19,-0.04,0.23625,0.02,0.06,-0.21,0.06,0.39,-0.01,-0.24,12.04.01
-0.2,0.14,0.06,-0.53,-0.16,-0.0194845,-0.71,-0.68,0.25,-0.34,-0.14,0.25,0.08,0.06,-0.12,-0.07,-0.25,-0.15,0.01,0.22,-0.15,0.36,-0.42,0.05,-0.31,-0.89,-0.17,0.02,10.03.01
0.75,2.24,-0.62,0.37,0.29,0,0.2,0.95,0.38,-0.66,0.43,0.33,0.03,-1.66,-0.31,-0.66,-0.13,-0.69,-0.42,-0.0354878,0.49,0.33,-2.2,-1.37,-1.41,0.02,0.65,0.64,42.01
