@relation 'cellcycle0.names'
@attribute cln3-2                                  numeric
@attribute alpha7                                  numeric
@attribute alpha98                                 numeric
@attribute alpha105                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_90                                numeric
@attribute cdc15_120                               numeric
@attribute cdc15_150                               numeric
@attribute cdc15_160                               numeric
@attribute cdc15_180                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_230                               numeric
@attribute cdc28_60                                numeric
@attribute cdc28_90                                numeric
@attribute cdc28_120                               numeric
@attribute cdc28_130                               numeric
@attribute cdc28_160                               numeric
@attribute elu30                                   numeric
@attribute elu90                                   numeric
@attribute elu120                                  numeric
@attribute elu150                                  numeric
@attribute elu210                                  numeric
@attribute elu300                                  numeric
@attribute elu360                                  numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}
@data
-0.58,-0.42,0.45,0.15,-0.163357,-0.151507,1.2,-0.00971429,0.186596,0.0421277,0.126838,0.0476336,-0.0907801,-0.05,0.79,-0.52,0.3,0.27,0.5,0.19,0.35,0.21,0.03,-0.06,-0.14,-0.05,01.05
-0.54,-0.66,0.35,-0.47,-0.6,-0.3,0.12,0.01,0.39,-0.01,-1.5,0.05,0.12,-0.117805,0.214172,-0.187812,0.229435,0.35701,-0.55,0.26,0.15,-0.14,0.1,-0.03,0.2,-0.22,12.01.01
-0.51,0.08,0.08,-0.15,-0.366923,-0.260741,-0.14963,0.296923,0.0516,0.171923,0.353333,0.246818,-0.0973077,-0.14,0.26,0.61,-0.08,-0.02,0.16,-0.27,-0.42,-0.37,-0.08,0.16,-0.23,0.26,20.03
-0.25,-0.41,0.04,0.12,0.14,0.17,0.26,-0.37,0.36,-0.06,-0.58,-0.51,0.43,0.46,-0.41,0.31,-0.11,-0.12,0.01,-0.02,0.42,-0.06,0.01,0.07,-0.32,-0.14,20.09
-0.86,-0.95,0.27,-0.27,0.176981,0.298929,-0.022,-0.264727,0.235273,-0.19,-0.0892308,-0.133469,0.0238889,0.03,0.9,-0.59,0.31,0.22,-0.07,0.1,0.79,0.46,0.36,0.2,-0.4,-0.2,16.03.03
-0.2,-0.55,0.25,-0.28,-0.02,-0.02,-0.0932171,-0.194783,0.0961111,0.43,0.4,0.33,-0.23,0.03,0.28,-0.00847656,0.09,0.13,-0.01,-0.34,0.04,0.23,0.16,0.45,-0.32,0.04,16.01
-0.86,0.06,0.21,0.28,-0.11,-0.33,-0.05,-0.4,-0.18,-0.09,0.51,0.32,-0.56,0.05,-0.41,-0.15,0.08,0.23,-0.5,-0.5,-0.69,-0.13,0.35,0.31,0.58,0.48,01.02
-0.4,-0.34,-0.17,0.25,-1.04,0.37,-0.36,0.08,0.58,0.05,-0.27,0.08,0.46,-0.12,0.02,-0.28,0.3,-0.15,0.54,0.01,-0.2,0.05,0.15,-0.31,-0.04,0.16,11.02.03.04
-0.04,-0.09,-0.08,0.36,0.02,0.54,0.37,-0.24,0.18,-0.22,-0.59,-1.34,0.81,0.06,-0.23,0.14,0.06,-0.01,0.06,-0.12,-0.27,0.01,0.04,0.19,0.15,-0.07,43.01.03.05
-0.2,0.42,-0.27,-0.14,-0.51,-0.23,-0.71,-0.32,-0.67,0.16,0.02,-0.02,0.11,0.13,-0.08,0.1,-0.27,0.3,-0.11,-0.11,-0.34,-0.26,0.01,-0.3,-0.13,0.17,20.09.13
-0.25,-0.31,-0.04,-0.25,0.06,-0.06,0.09,-0.61,0.24,-0.5,0.17,-0.18,-0.25,0.02,-0.13,0.11,0.0572674,-0.04,-0.12,-0.23,-0.05,-0.07,0.42,0,0.16,0.04,01.04
-0.2,0.05,-0.35,-0.18,-0.11,-0.45,-0.15,-0.05,-0.55,0.05,0.46,-0.07,0.13,0.18,-0.63,0.59,0.63,0.0187059,-0.25,-0.29,0,0.08,0.17,0.09,0,0.14,42.01
-0.79,0.12,0.23,0.14,-0.3,-0.09,-0.37,0.28,-0.03,0.45,1,0.4,0.61,0.36,-0.4,0.65,-0.44,0,0.1,-0.02,-0.12,-0.07,0.11,-0.22,0.15,-0.05,20.01.03
-0.92,0.01,-0.0129333,-0.04,-0.31,0.32,-1.14,0.63,0.62,0.82,1.24,0.02,0.49,-0.13,-0.05,0.06,0.01,0.05,-0.0811039,-0.25,-0.34,-0.109608,0.13,-0.09,-0.08,0.44,01.05
-0.1,0.27,0.03,0.23,0.28,-0.01,-0.73,0.16,0.4,0.6,0.27,-0.44,1.24,-0.42,0.08,0.07,0.15,0.19,0.22,-0.01,-0.68,-0.36,-0.05,-0.41,0.5,0.31,32.01
0.14,-0.0957233,0.01,0.09,-0.06,-0.22,-0.73,1.44,0.53,0.45,0.4,0.3,0.73,-0.08,-0.48,0.07,-0.0189583,-0.52,0.22,0.38,0.09,0.04,-0.14,-0.16,-0.34,-0.12,14.04
1.84,0.13,-0.04,-0.13,-0.02,0.21,-0.88,0.51,1.55,0.25,0.7,0.28,0.04,-0.16,-0.24,-0.45,-0.28,-0.02,0.06,-0.2,-0.28,-0.43,0.07,0.11,0.27,0.06,11.02.03.04
-0.94,-0.105,-0.31,0.03,-0.47,0.12,0.12,0.35,-0.17,0.95,0.4,0.44,0.04,0.49,-0.73,0.16,0.24,0.1,0.01,0.01,0.19,0.06,0.15,0.16,-0.32,0.12,01.03.01
-0.18,0.06,-0.39,0.38,-0.43,0.19,-1.41,0.42,-0.75,0.67,1.01,0.58,0.36,-0.03,-0.1,-0.17,-0.02,0.18,0.06,0.05,0.27,0.06,0.19,-0.05,0.06,-0.05,11.02.03.04
-0.94,-0.13,0.17,0.08,-0.14,-0.29,0.28,-0.37,-0.14,0.08,0.49,-0.01,0.45,0.48,-0.2,0.2,0.3,-0.04,-0.25,0.23,-0.09,0.87,-0.25,-0.48,-0.01,-0.35,10.01.05.01
0,-0.3,0.17,0.07,0.29,0.47,-0.6,-0.24,1.14,-0.05,-0.16,0.59,0.95,-0.1,0.45,-0.23,0.16,0.39,-0.08,0.33,0.41,0.41,0.03,0.07,-0.03,-0.11,12.10
0.9,-0.22,-0.11,-0.1,-0.2,0.06,-0.2,0.02,0.21,0.4,-0.22,0.41,-0.46,0.15,0.01,-0.4,0.0242857,-0.26,-0.17,-0.29,-0.12,0.06,0.33,-0.13,0.06,0.28,20.01.01.01
-0.45,0.03,-0.02,0.33,-0.33,-0.44,-0.5,0.19,-0.3,0.48,0.79,-0.22,0.37,-0.3,-0.08,-0.16,-0.03,0.26,-0.11,0.33,0.1,-0.02,0.1,0.03,-0.29,-0.06,43.01.03.05
-0.2,-0.182143,-0.1,0.14,0.47,0.62,-0.39,-0.01,0.18,-0.53,-0.36,-0.38,0.25,0.37,0.31,-0.22,0.09,0.37,0.03,0.43,0.17,0.4,0.08,0.08,-0.3,-0.12,16.03.01
0.4,-0.02,0.15,0.37,0.29,0.33,-0.28,0.11,0.42,-0.6,-0.2,-0.58,0.31,-0.23,0.17,0.25,-0.13,0.4,-0.16,0.09,-0.1,0.11,0.32,-0.01,0.38,0.22,01.07.01
-0.84,-0.11,0.14,0.29,-1.16,-1.3,0.51,0.25,0.33,-0.03,0.34,0.19,-0.14,-0.2,1.28,-0.51,0.45,0.53,-0.22,0.21,-0.43,-0.18,0.14,-0.24,0.62,0.41,01.05.02.07
-2.12,0.15,0.15,-0.14,0.68,1.57,-0.18,1.08,1.05,0.14,-0.83,-0.6,0.17,-0.59,1.2,0.05,0.0197368,0.54,-0.21,-0.28,-0.58,-0.98,-0.73,0.11,1.56,0.98,43.01.03.09
-0.23,-0.16,-0.05,0.01,-0.19,0.39,-1.15,-0.15,1.5,-0.15,-0.44,0.23,0.63,0.1,0.03,0.09,0.26,0.29,0.18,-0.06,-0.1,-0.16,-0.16,-0.16,0.11,-0.01,20.01.10
-0.71,0.43,-0.64,-0.0254,0.41,0.26,-0.24,-1,-0.13,-0.28,0.13,0.2,0.03,0.05,-0.35,-0.09,-0.11,-0.09,-0.03,0.19,-0.2,-0.07,-0.03,-0.03,0.3,0.04,01.06
-0.43,0.07,-0.06,-0.31,-0.13,-0.2,-0.29,-0.77,0.78,-0.23,-0.05,0.47,-0.29,-0.16,0.1,-0.00847656,0.06,0.28,0.09,-0.3,-0.43,-0.46,-0.03,0.13,0.53,0.33,16.01
0.36,0.63,0.05,-0.01,0.07,-0.04,0.56,-1.29,0.33,0,0.18,0.17,-0.82,-0.08,0.18,0.16,0.0905556,0.28,-0.25,-0.39,0.18,0.22,0.29,-0.09,0.24,0.22,01.06
-0.34,0.1,0.08,0.36,0.09,0.16,0.1,2.24,0.05,-0.31,0.12,-0.29,-0.11,0.1,-0.06,-0.15,0.00829787,0.13,-0.14,-0.3,0.14,0.12,0.2,0.01,-0.08,-0.02,11.02.03.04
-0.94,0.11,-0.14,-0.03,1.31,0.87,0.3,-0.47,0,-0.69,-1.01,-0.47,0.19,0.15,-0.17,-0.04,0.07,0.16,-0.38,0.42,0.72,0.24,-0.02,0.26,-0.14,-0.11,11.04.01
-0.38,-0.02,-0.12,-0.09,-0.94,0.3,0.19,-0.17,0.88,0.03,-0.21,0.06,-0.06,0.07,-0.31,0.25,0.26,0.24,0.11,-0.28,0.09,0.09,-0.04,0.11,-0.26,0.18,43.01.03.09
-0.29,-0.06,-0.11,0.06,-0.24,-0.33,-0.41,0.27,0.3,0.44,0.17,-0.79,0.11,-0.37,0.28,-0.2,0.08,0.27,-0.72,0,-0.02,0.14,0.38,0.08,0.05,0.15,12.01.01
-0.22,0.11,-0.01,0.26,0.86,0.64,0.09,-0.5,-0.29,-0.17,-0.57,0.12,0.69,0.29,-0.18,0,0.00875,0.29,-0.07,-0.02,0.21,0.32,0.33,-0.11,-0.12,-0.03,11.06.02
0.2,0.31,-0.3,0.22,-0.6,0.08,0.78,0.58,-0.07,0.63,0.19,0.03,0.51,-0.22,0.26,0.22,0.0572674,-0.06,0.37,-0.59,-0.21,-0.23,0.19,-0.25,-0.03,0.17,01.04
0.11,-0.24,0.03,0.14,-0.5,-0.18,0.48,-0.37,-0.21,0.2,-0.3,0.55,-0.12,-0.25,-0.77,0.42,0.57,0.103594,-0.24,-0.49,-0.24,0,0.37,0.18,-0.07,0.37,16.01
-0.14,-0.45,0.71,0,-0.25,-0.15,-0.33,0.27,0.49,-0.02,0.03,0.51,0.33,0.26,0.37,-0.02,0.0782353,0.34,0.01,0.45,0.05,-0.21,-0.17,-0.1,-0.32,0.07,20.09.13
-0.162474,0.09,0,-0.06,-0.36,0.32,0.14,-0.15,0.02,-0.1,-1.01,0.02,0.54,0.07,0.13,-0.13,-0.45,-0.0610112,-0.28,0.07,0.27,-0.02,0.08,-0.07,-0.41,0.16,10.03.01
-0.3,-0.11,-0.18,0.04,-0.07,-0.07,-0.02,0.18,-0.18,0.12,-0.04,0.09,-0.01,0,-0.01,-0.34,-0.07,0.08,0.15,-0.79,-0.05,0.01,-0.22,0.28,-0.41,0.16,14.07
-0.25,-0.19,0.14,0.15,0.54,0.44,-0.35,0.35,-0.12,-0.05,-0.21,0.02,-0.02,-0.17,0.06,-0.25,-0.0329412,0.12,-0.05,-0.07,-0.18,0.04,0.04,-0.14,-0.14,0.25,16.01
-0.69,-0.7,-0.19,0.73,-0.41,-0.97,0.72,0.3,-1.28,-0.34,0.19,0.66,1.49,0.57,0.34,0.08,0.0317857,0.63,-0.93,-0.73,-0.78,-0.85,0.51,0.58,0.61,0.29,34.11.03.07
-0.34,0.07,0.15,-0.3,-0.59,-0.31,-0.56,-0.4,-0.02,0.12,0.17,0.6,0.36,-0.74,0.61,-0.6,0.47,0.46,0.42,0.06,-0.23,-0.69,-0.33,-0.57,0.63,0.31,32.01
-0.4,0.07,-0.06,-0.1,-0.34,0.24,-0.23,0.18,0.31,-0.1,0.1,0.33,0.6,0.13,-0.24,0.09,0.00829787,0.12,0.01,-0.31,-0.2,-0.17,-0.13,-0.1,0.22,-0.07,11.02.03.04
-0.23,0.01,0.09,-0.12,0.16,0.33,-0.27,-0.06,1.13,0.13,-0.43,0.36,-0.06,0.56,0.22,-0.04,0.21,0.0206516,-0.33,-0.07,-0.11,0.02,0.24,-0.09,-0.17,0.1,11.02.03.04
-0.1,-0.27,0.03,0.27,0.01,-0.03,0.45,-0.04,-0.1,-0.22,-0.16,-0.42,-0.66,0.21,-0.17,0.02,0.0973684,-0.1,0.23,0.27,-0.05,0.0485185,0.49,-0.37,-0.68,0.2,20.09.07.03
0.43,-0.37,0.02,0.32,0.39,0.27,-0.03,-0.12,-0.03,-0.44,0.42,0.04,0.08,-0.12,0.42,-0.38,-0.0329412,0.28,0.26,-0.19,-0.28,0.12,0.33,-0.18,0.33,0.14,16.01
-0.71,-0.09,-0.08,0,0.16,-0.56,-0.79,0.12,0.36,-0.12,-0.37,-0.68,0.48,0.14,0.17,0.11,0.1,0.39,-0.23,0.03,0.02,-0.2,-0.09,-0.05,0.13,0,12.07
0.04,-0.26,-0.15,0.32,0.2,0.31,-0.09,-0.52,0.02,-0.18,0.28,0.13,0.42,0.12,0.53,-0.21,-0.0329412,0.44,0.26,-0.24,-0.24,-0.11,0.22,0.08,0.11,0.06,16.01
1.26,-2.3,1.47,0.58,-1.31,-0.95,0.05,-1.79,1.25,1.37,0.98,0.52,-1.06,-0.04,0.2,-0.17,0.7,0.48,-1.08,-0.91,-0.23,0.58,0.84,0.55,-0.08,-0.78,11.02.03.04
-0.76,0.07,0.44,-0.04,-0.09,0.03,0.2,0,0.36,-0.25,0.16,0.03,-0.72,-0.07,-0.37,0.4,-0.11,-0.17,-0.21,0.19,0.31,0.17,0.03,-0.29,-0.5,-0.07,11.02.03.04
-0.29,-0.14,-0.26,0.00457249,0.22,0.35,0.27,-0.25,-0.04,-0.41,-0.25,-0.14,0.03,0.05,-0.54,-0.26,-0.12,-0.38,0.05,0.1,-0.07,0.06,0.05,0.05,0.21,-0.02,16.01
0.11,-0.28,0.21,-0.17,-0.4,-0.57,0.28,0.71,0.12,0.35,-0.23,-0.23,-0.36,-0.14,0.35,-0.38,0.37,0.08,-0.02,-0.05,-0.03,0.01,-0.11,-0.05,0.04,0.16,99
0.18,-0.232222,0.113929,-0.00357143,-0.3,-0.17,-0.46,-0.09,0.01,0.13,0.11,-0.12,0.51,0.01,0.3,-0.07,0.0973684,0.18,-0.222963,-0.1175,0.0214286,0.0485185,0.167857,0.055,0.0185714,-0.00892857,20.09.07.03
-0.54,0.03,-0.51,-0.04,0.57,0.61,-0.2,-0.27,0.13,-0.06,0.01,-0.23,-0.32,0.07,-0.16,-0.16,0.19,0.09,-0.05,-0.06,0.02,-0.2,0.34,-0.15,0.05,0.36,43.01.03.05
0.3,-0.67,0.43,0.31,-0.31,-0.31,0.13,0.36,-0.05,0.21,-0.1,-0.29,-0.1,0.06,-0.07,0.17,0.0317857,-0.02,0.32,-0.2,-0.11,-0.29,-0.13,-0.1,0.18,0.03,34.11.03.07
-0.76,-0.23,-0.21,0,-0.06,0.19,0.05,0.03,-0.06,-0.27,0.03,-0.06,-0.02,-0.35,-0.3,-0.02,0.28,0.42,-0.12,-0.35,-0.04,-0.26,-0.08,0.03,-0.02,0,16.01
0.19,-0.03,-0.04,0.03,-0.24,-0.35,0.22,-0.14,0.36,0.01,0.25,-0.2,-1.12,-0.61,0.23,0.16,0.07,0.2,-0.13,-0.6,-0.32,-0.36,0.08,-0.06,0.22,0.48,01.06
1.97,-0.87,0.3,-0.22,0.31,0.64,-0.05,-0.32,0.82,-0.14,0.22,-0.06,-1.3,0.07,-0.59,0.0846939,0.08,-0.21,-0.33,-0.61,0.27,0.15,0.46,0.43,-0.26,0.05,01.06
-0.43,-0.2,0.19,-0.23,-0.91,-1.02,0.44,-0.23,0.38,-0.24,0.21,0.14,-1.61,-0.08,0.12,-0.2,0.0217391,0.59,-0.24,-0.42,0.09,0.05,0.21,0.13,-0.05,0.03,20.09.04
2,-0.55,0.6,-0.09,-0.41,1.5,0.15,0.0165414,1.25,0.016194,0.0965116,-0.0183871,-0.00533333,-0.54,0.45,-0.12,0.36,0.04,-1.7,0.47,0.68,0.81,0.43,0.1,-0.7,0.2,43.01.03.05
0.1,-0.18,-0.11,0.15,0.02,0.24,-0.25,-0.29,0.0623077,0.28,-0.13,0.02,0.02,-0.1,-0.08,-0.14,0.119524,0.06,-0.2,-0.46,-0.09,-0.03,0.3,-0.23,0.25,0.23,10.01.09.05
-0.34,-0.118462,-0.19,-0.09,-0.12,-0.14,-0.01,-0.01,-0.59,0.28,0.3,0.09,-0.35,-0.32,-0.26,-0.17,0,-0.2,-0.23,-0.09,-0.09,-0.29,-0.18,-0.02,0.05,0.18,20.09.07
-0.29,-0.06,0.01,-0.25,-0.05,-0.43,-0.21,-0.0545989,0.4,-0.32,0.05,-0.76,-0.74,-0.28,-0.11,-0.19,0.25,0.21,-0.44,-0.3,-0.14,-0.06,0.02,0.27,-0.06,0.15,12.01.01
0.34,-0.22,0.07,0.24,-0.06,0.07,0.28,-0.0456522,0.5,0.44,0.257391,0.0979545,-0.175556,-0.43,-0.29,0.13,0.42,0.2,-0.29,-0.4,-0.07,0.08,0.19,0.15,-0.13,-0.07,01.06
-1.29,-0.101117,-0.21,-0.2,0.64,0.5,0.05,-0.08,-0.31,0.05,-0.58,-0.46,0.59,0.29,-0.79,0.02,0.6,0.0206516,-0.06,0.1,0.1,-0.3,-0.38,-0.06,-0.28,0.16,11.02.03.04
0.16,0.01,-0.09,-0.21,-0.05,0.23,0.01,-0.05,-0.57,-0.07,-0.35,-0.62,0.09,-0.31,-0.32,0.18,-0.11,0.37,-0.42,0.27,-0.05,0.28,0.24,-0.13,-0.3,-0.07,01.05
-0.54,0.3,0.08,-0.21,-0.53,-0.28,-0.15,0.2,0.29,-0.31,0.41,0.02,0.36,0.1,0.36,-0.34,0.41,0.24,0.3,-0.14,-0.13,0.25,-0.18,0.3,-0.14,0.16,11.04.03.01
0.19,-0.31,0.35,0.52,-0.6,-0.49,-0.01,-0.49,0.27,0.12,-0.23,-0.65,0.37,-0.4,0.55,-0.0321667,0.7,0.73,0.08,-0.41,-0.29,0.06,-0.13,0.04,0.15,0.01,16.03.03
-0.22,0.12,0.29,0.21,-0.93,-0.62,-0.04,1.03,-0.04,0.58,0.91,0.48,0.02,-0.14,0.214172,-0.52,0.89,0.89,-0.25,-0.06,0.16,0.68,0.42,0.21,-0.34,-0.23,12.01.01
-0.32,0.13,0.15,0.24,-0.52,-0.31,0.04,0.32,-0.16,0.3,-0.19,-0.45,-0.12,-0.49,-0.33,-0.09,0.24,0.09875,-0.08,-0.08,-0.31,-0.12,-0.15,-0.08,0.17,0.26,20.03
-0.62,-0.1,0.03,0.12,-0.31,-0.49,-0.24,0.150638,-0.07,0.71,0.77,0.6,0.29,0.34,0.26,-0.16,-0.034,0.26,-0.09,-0.46,-0.33,-0.29,0.11,0.31,0.2,0.15,32.01
-0.62,0.14,0.45,0.1,-0.26,-0.39,-0.39,-0.0476604,0.51,0.21,0.52,0.48,0.34,-0.08,-0.13,-0.14,0.04,0.3,0.02,-0.02,-0.22,0.39,-0.09,-0.11,0.09,-0.28,01.04
-0.29,-0.09,0.41,0.24,-0.51,-0.22,-0.46,0.19,0.09,0.48,0.2,0.29,0.38,-0.03,-0.44,0.1,0.23,-0.07,-0.27,0.44,-0.16,-0.04,0.09,-0.08,0.25,-0.22,20.09.07.03
-0.49,0.59,-0.16,0.13,-0.4,-0.32,-0.33,0.23,0.23,0.32,0.94,0.58,-0.3,-0.13,-0.1,0.02,0.0905556,0,0.13,-0.03,0.15,-0.08,-0.12,0.26,-0.11,-0.09,01.06
-0.49,-0.28,-0.02,-0.1,-0.27,-0.05,0.13,-0.11,0.22,0.07,-0.03,0.32,-0.63,-0.29,-0.46,0.02,0.29,0.02,0,-0.26,0.12,0.22,0.22,0.32,0.1,0.2,14.04
-0.64,-0.07,-0.2,0.09,-0.29,0.25,0.11,0.05,-0.06,-0.36,-0.08,-0.1,0.03,-0.04,-0.4,-0.22,0.44,0.14,-0.15,-0.15,-0.06,-0.19,0.11,0.14,0.17,0.26,10.03.01
-0.09,0.19,0.33,-0.13,-0.51,-0.06,0.45,0.24,0.17,-0.14,-0.05,-0.07,-0.18,0.36,0.214172,-0.32,1,0.79,-0.37,0.06,0.58,0.48,0.46,0.12,-0.3,-0.33,12.01.01
-0.43,0.1,-0.21,0.02,-0.29,0.09,0.49,-0.2,-0.08,-0.33,-0.07,0.24,-0.45,-0.11,-0.47,0.07,0.18,0.03,0.1,-0.28,-0.19,-0.16,0.15,0.1,0.03,0.16,01.04
-0.1,-0.43,-0.19,0.42,0.5,0.61,0.27,-0.37,0.11,-0.52,-1.03,-1.96,0.39,0.09,0.29,-0.124118,0.26,0.33,-0.38,1.17,0.35,0.25,0.14,0.14,-0.43,-0.25,12.04.01
-1.25,-0.08,-0.09,-0.23,-0.07,0.53,0.01,-0.29,0.51,0.01,-0.11,-0.64,-0.64,-0.68,0.55,0.16,0.27,0.33,-0.09,0.1,0.69,0.42,-0.11,0.11,-0.28,-0.3,10.03.01
-0.49,0.08,-0.08,-0.01,-0.73,-0.105625,0.00963918,-0.0545989,0.231641,-0.151526,-0.145815,-0.256995,0.131164,-0.75,0.51,-0.11,0.35,0.56,-0.01,-0.21,-0.13,-0.11,0.03,0.25,-0.01,0.14,12.01.01
-0.07,-0.36,-0.04,0.12,0.36,0.5,-0.02,-0.06,0.15,-0.32,-0.06,0.24,0.25,-0.3,-0.11,-0.29,0.00829787,0.36,0.2,-0.09,-0.09,-0.13,0.05,-0.25,-0.09,0,11.02.03.04
-0.47,-0.42,0.26,-0.05,-0.01,0.25,-0.16,-0.19,0.2,-0.16,-0.39,-0.23,0.47,-0.01,0.214172,-0.71,0.5,0.64,-0.21,0.32,0.45,0.3,0.29,0.04,-0.11,-0.12,12.01.01
0.23,-0.05,0.29,0.53,-0.01,-0.01,-0.27,0.2,-0.01,0.61,-0.15,-0.13,0.68,0.07,-0.12,0.09,0.0572674,0.07,0.02,0.2,-0.06,0.04,0.27,-0.12,-0.16,0.02,01.04
1.08,1.76,-0.47,-0.47,-0.1,0.16,-0.78,0.16,-0.1,-0.06,0.15,0.04,0.7,-0.28,-0.38,0.22,0.02,0.103594,-0.27,-0.0376471,-0.14,0.09,0.36,0.04,-0.14,0.19,16.01
0.18,-0.04,0.18,0.25,0.11,0.07,0.22,0.36,0.11,0.08,-0.53,-0.34,-0.4,-0.28,0.32,0.0869536,0.29,0.19,-0.12,0.23,0.17,0.18,0.17,0.01,-0.29,0.02,01.05
-0.0581022,-0.56,0.23,-0.08,-0.25,-0.07,-0.32,-1.15,0.54,0.42,0.38,0.75,-0.01,-0.32,-0.08,0.6,0.43,-0.00507576,-0.16,-0.3,0.07,0.14,0.44,0.11,-0.07,0.05,43.01.03.05
-0.54,-0.34,0.21,0.11,-0.0577124,0.33,-0.34,-0.0716352,0.29,-0.104277,1.43,0.000743243,0.53,0.08,-0.39,0.29,-0.25,-0.01,0.03,0.14,0.1,-0.29,-0.06,-0.08,0.05,0.03,14.04
0.31,-0.23,0.33,-0.09,-0.21,0.09,-0.14,0.09,0.66,-0.16,0.58,0.315102,0.27,-0.1,-0.19,0.0296296,0.04,-0.22,0.04,-0.17,0.33,0.11,0.57,0.11,-0.11,-0.17,20.09.18
-0.2,-0.0149804,-0.09,0.31,-0.71,-0.06,-0.87,0.1,0.48,0.26,0.4,-0.053125,0.03,-0.32,-0.26,0.29,0.16,-0.45,-0.08,0.23,0.03,0.06,-0.1,0,-0.16,0.09,16.01
1.08,-0.03,-0.17,0.31,-0.45,-0.38,-0.38,0.18,0.77,0.44,0.37,-0.1,0.33,0.01,0.09,-0.05,0.56,0.28,0.28,0.09,0.34,0.52,0.63,0.22,-0.57,-0.38,01.01.06
0.26,0.46,-0.19,-0.16,-0.02,0.27,-0.97,0,0.69,0.86,0.21,-0.55,-0.37,-0.35,0.34,0.38,-0.02,0.0343796,-0.13,-0.03,-0.11,0.06,0.3,0.03,-0.04,0.09,01.04
-1.22,-0.12,-0.2,0.24,-0.16,0.06,-0.41,0.2,0.0368571,0.82,0.231622,0.0359375,0.71,0.12,-0.47,-0.05,0.35,0.35,0.31,0.03,-0.19,-0.42,0.15,-0.18,0.13,0.32,34.01.01.01
-0.36,0.45,0.02,-0.45,-0.56,-0.98,0.06,0.24,0.32,0.43,-0.34,-0.93,0.21,-0.61,0.26,0.04,0.07625,0.81,0.18,-0.17,-0.63,-0.45,-0.39,-0.05,0.21,0.15,20.01.15
-0.23,0.86,-0.08,-0.18,-0.68,-0.75,-0.53,0.25,1.09,0.46,0.126838,0.0476336,0.05,-0.65,0.37,0.28,0.22,0.0262162,-0.39,-0.52,-0.97,-0.57,0.54,-0.24,0.53,0.47,01.05
0.03,-0.34,0.04,-0.14,-0.28,-0.18,-0.48,0,0.57,0.23,0.0866667,0.18,0.23,-0.28,0.09,-0.06,0.47,0.14,-0.1,-0.27,-0.29,-0.46,0.03,0.14,0.38,0.11,10.03.01
-0.42,-0.01,0.15,-0.32,-0.36,-0.2,-0.2,0.38,0.16,0.36,-0.56,0.23,0.02,0.05,0.53,-0.35,-0.034,0.45,0.02,-0.44,-0.21,-0.18,0.06,0.16,0.2,0.06,32.01
-1.4,-0.07,-0.2,0.31,-0.22,-0.01,-0.49,0.53,0.17,1.04,1.2,0.182,0.18,-0.45,0.35,-0.38,-0.32,-0.08,-0.08,0.15,0.02,-0.08,0.09,0.07,-0.0774468,-0.16,43.01.03.09
0.1,-0.07,0.01,-0.34,-0.86,-0.72,-0.06,0.46,0.67,0.87,0.35,0.0476336,-0.34,-0.45,0.08,0.37,0.0399099,0.2,-0.67,0.04,0.07,0.13,0.14,0.26,-0.3,0.17,01.05
-0.49,0.06,-0.18,-0.24,-0.2,0.18,-0.75,0.27,0.68,0.67,0.33,0.3,0.25,0.21,-0.3,-0.09,0.2,0.04,-0.11,-0.13,0.21,-0.09,0.4,0.09,0.02,-0.05,01.05
-0.25,0.2,-0.09,0.04,-0.19,-0.05,-0.57,0.01,0.07,0.01,0.53,-0.09,0.36,0.2,0,-0.13,0.18,-0.12,0.36,0.09,0.19,0.28,-0.17,0.36,-0.44,-0.02,16.01
-0.2,0.2,0.01,-0.07,0.12,0.01,-0.42,0.12,0.15,0.24,0.06,-0.25,0.06,-0.78,-0.28,0.45,0.15,0.2,0.39,0.03,0.15,0.08,-0.38,0.17,-0.38,-0.27,42.01
-0.67,-0.0693103,0.18,0.21,-0.16,-0.03,0.01,0.01,0.26,-0.1,0.03,0.34,-1.26,0.37,-0.26,0.35,-0.18,-0.13,-0.06,0.09,0.02,-0.08,0.01,0.05,-0.23,-0.19,20.09.04
0.26,-0.24,0.49,-0.01,-0.27,-0.04,-0.112692,0.14,0.278,0.45,-0.01,0.0156522,-0.35,0.09,-0.04,0.08,-0.1,-0.07,-0.23,0.22,0.22,0.3,0,-0.39,-0.04,-0.19,20.09.07.03
