@relation 'cellcycle0.names'
@attribute cln3-1                                  numeric
@attribute clb2-2                                  numeric
@attribute alpha0                                  numeric
@attribute alpha14                                 numeric
@attribute alpha77                                 numeric
@attribute alpha112                                numeric
@attribute alpha119                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_50                                numeric
@attribute cdc15_160                               numeric
@attribute cdc15_180                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_210                               numeric
@attribute cdc15_250                               numeric
@attribute cdc28_0                                 numeric
@attribute cdc28_10                                numeric
@attribute cdc28_50                                numeric
@attribute cdc28_60                                numeric
@attribute cdc28_80                                numeric
@attribute cdc28_110                               numeric
@attribute cdc28_120                               numeric
@attribute cdc28_140                               numeric
@attribute cdc28_150                               numeric
@attribute elu0                                    numeric
@attribute elu60                                   numeric
@attribute elu90                                   numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}
@data
0.33,-0.51,0.01,-0.06,0.04,0.06,-0.11,0.43,0.79,0.25,0.04,0.31,-0.053125,-0.1,-0.24,-0.47,0.54,0.15,0.04,0.11,0.12,-0.27,-0.31,-0.91,-0.45,-0.02,0.23,-0.03,16.01
0.12,-0.84,0.02,0.17,0.05,-0.38,0.18,0.03,-0.17,0.12,0.06,-0.18,-0.24,0.09,0.08,0.06,-0.14,0.25,0.36,0.11,-0.09,-0.15,0.0111165,-0.16,-0.18,0.06,0.16,-0.01,16.01
-0.47,-0.36,0.09,0.31,0.1,-0.03,-0.1,0,0.15,-0.19,-0.38,-0.26,-0.15,0.18,0.2,0.3,0.5,0.11,-0.08,0.02,0.03,-0.71,0.0963636,0.24,0.19,0.06,-0.02,-0.02,14.10
0.07,-0.74,-0.28,0,0.19,-0.17,-0.03,-0.69,-0.44,0.58,0.19,0.72,-0.16,-0.45,0.26,-0.76,-1.43,1.27,-0.22,-0.67,0.37,0.21,0.09,0,0.48,-0.03,-0.13,0.07,16.03.01
0.15,-0.6,0.09,0.17,0,0,-0.19,0.13,-0.04,-0.05,-0.42,0.0457143,0.248571,-0.12,-0.53,1.99,0.44,1.09,-0.05,-0.2,-0.2,0.44,-1.37,-0.56,0.17,0,0.09,-0.08,01.03.01
-0.2,-0.101333,0.08,0.08,0.23,-0.31,-0.12,-1.55,-0.13,0.23,-0.35,0.22,0.08,0.11,0,0.03,-0.09,-0.13,-0.17,0.3,0.07,1.07,0.74,-0.56,0.13,0.29,-0.14,0.41,01.02
0.19,-0.64,-0.02,-0.42,0.23,0.05,0.45,0.38,0.38,0.35,-0.1,0.41,-0.0122222,-0.45,-0.98,0.09,1.05,0.5,0.02,-0.04,-0.39,-0.68,-0.0242857,-0.39,-0.24,-0.22,-0.05,0.21,10.01.09.05
-0.32,-0.14,-0.03,0.38,0.08,-0.31,-0.23,-1.5,-1.17,-0.42,0.28,0.4,0.42,0.03,0.33,-0.22,-0.65,0.37,0.2,-0.13,-0.05,0.1,-0.02,0.18,-0.59,0.31,0.3,-0.05,16.21.07
-0.43,0.06,0.06,0.19,-0.22,0.05,-0.15,-0.41,-0.27,0.12,-0.08,0.71,0.34,0.06,-0.61,0.07,-0.17,0.22,0.27,-0.02,-0.26,-0.12,0.145294,-0.04,0.28,0.2,-0.28,0.1,01.06
-0.29,-0.12,0.23,0.41,0.02,-0.35,-0.42,0.1,-0.14,-0.55,0.35,0.18,0.43,-0.18,0.29,0.44,-0.18,-0.55,-0.27,0.19,0.48,0.23,0.17,0.01,0.9,0.37,-0.06,0.24,01.05
-0.45,-0.22,0.1,0.18,-0.14,0.31,-0.22,-0.32,-0.21,-0.17,0.03,-0.06,0.25,0.04,0.01,-0.03,0,0.13,0.19,-0.08,-0.15,-0.14,0.128182,-0.17,0.44,-0.03,-0.19,-0.08,20.09.07
-0.07,-0.06,0,-0.1,-0.13,0.39,-0.03,0.43,0.29,0.4,0.23,0.05,0.37,0.13,-0.35,-0.16,-0.14,0.3,0,0.09,-0.14,0.01,0.13,-0.09,0.86,-0.05,-0.14,-0.22,11.02.03.04
-0.43,0.08,0.15,-0.1,0.06,0.1,-0.2,0.26,0.24,0.18,-0.7,-0.65,-0.07,0.26,0.8,-0.57,-0.19,0.49,0.25,0.23,0.13,-0.17,0.15,-0.35,0.09,-0.37,-0.13,-0.04,16.01
1.06,-0.06,0.16,0.02,-0.02,0.06,-0.47,-0.34,-0.47,-0.21,0.33,0.07,0.48,0.16,-0.19,-0.48,-0.29,0.03,0.16,-0.04,0.46,-0.01,-0.12,-0.15,0.47,0.41,0.29,-0.54,10
0.11,-0.47,-0.04,-0.09,-0.05,0.25,0.05,0.28,0.05,0,-0.41,0.15,0.02,0.21,-0.01,-0.24,-0.26,0.42,0,0.3,0.21,0.33,0.128182,-0.02,0.27,-0.25,-0.15,0.23,20.09.07
-0.64,-0.67,0.37,-1.12,0.06,0.35,0.67,1.71,1.31,0.73,-0.91,-0.65,-0.16,0.2,0.21,-0.72,0.42,0.67,0.47,0.38,-0.08,-0.29,-0.0157576,-0.59,-0.8,-0.22,0.24,0.03,42.01
-0.25,-0.04,0.08,0.2,-0.28,-0.05,-0.55,0.04,-1,-0.6,0,0.08,0.54,0.56,1.04,0.75,0.51,0.04,-0.23,-0.38,0.16,-0.07,-0.05,-0.33,0.81,-0.25,-0.27,-0.07,01.04
0,-0.47,-0.35,-0.22,0.19,-0.56,0.16,-0.33,-0.06,0,0.4,-0.113333,-0.0633333,-0.27,-0.31,-0.36,0.22,0.35,0.48,0.36,-0.09,0.14,-0.03,-0.58,-0.57,-0.18,-0.23,0.28,20.09
0.08,-0.23,-0.21,-0.16,0.06,-0.07,-0.1,0.42,0.37,0.15,-0.25,-0.16,-0.47,0.06,0.04,-0.44,-0.21,0.31,0.41,0.09,-0.18,0.0202516,-0.14,-0.27,-0.11,-0.02,-0.02,-0.06,14.04
-1.03,0,0.36,-0.08,0.03,-0.14,0.19,0.89,0.67,-0.13,-0.51,-0.13,-0.78,-0.09,0.64,0.35,0.4,-0.27,-0.3,0.56,0.17,0.18,0.103333,-0.1,0.82,-0.1,0.22,0.21,20.01.10
0.1,-0.09,-0.03,0.48,-0.02,-0.08,-0.28,-0.86,-1.17,-0.73,0.36,0.5,0.24,-1.56,0.09,1.33,1.29,0.25,-0.71,-0.05,-0.26,-0.05,-0.21,-0.71,0.11,0.38,0.3,0.08,01.05
0.51,-0.22,-0.22,0.12,0.16,-0.27,-0.29,0.05,0.18,0.06,-0.1,0.2,-0.27,-0.25,0.06,-0.05,-0.27,0.3,0.09,0.41,0.41,0.32,0.13,-0.59,0.78,0.01,0.18,0.1,16.01
0.14,0.38,0.11,0.25,-0.45,-0.08,-0.27,-0.84,-1.37,-1.4,0.13,0.08,0.47,0.68,0.39,0.84,0.65,-0.55,-0.66,-0.81,0.17,-0.04,0.14,0.17,0.81,0.6,0.16,0.27,01.05.02.07
-0.3,0.14,0.24,0.39,-0.13,0.21,-0.15,-0.06,0.05,0.13,-0.3,-0.4,-0.19,-0.01,0.54,0.38,-0.14,0.04,-0.06,0,-0.01,0.12,-0.04,-0.14,1.06,0.16,-0.22,-0.09,14.04
0.41,-0.64,-0.02,0.54,-0.42,0.21,-0.09,-1.2,-1.79,-0.62,0.28,0.34,0.36,0.23,0.49,-0.23,-0.79,0.81,-0.2,-0.27,0.17,0.38,0.56,0.0742623,-0.5,-0.07,-0.36,0.41,01.07.01
0.41,-0.18,-0.2,0.06,0.11,0.28,-0.26,0.19,0.06,0.04,-0.2,-0.41,0.16,-0.31,0.19,-0.17,-0.44,0.38,0.29,-0.09,-0.02,0.19,-0.06,-0.21,0.85,0.07,0.14,-0.29,14.04
0.48,-0.43,-0.33,-0.31,-0.1,-0.25,0.06,-0.42,-0.54,-0.4,0.34,0.5,0.45,-0.1,-0.18,0.37,0.13,0.48,-0.14,0.28,0.4,-0.2,0.26,-0.18,-0.56,0.29,-0.07,0.18,01.06.02.01
0.04,-0.36,0,0.15,-0.04,-0.23,-0.39,-0.33,-0.61,-0.68,-0.2,-0.46,-0.3,0.47,1.09,-0.02,0.21,0.07,-0.31,0.52,0.82,0.06,0.223313,0.24,0,-0.17,0,0.04,12.01.01
0.06,-0.27,-0.02,0.34,0.37,-0.41,0.04,-0.15,0.15,-0.16,0.37,0.0457143,0.248571,-0.1,-0.64,0.84,-0.12,0.34,-0.12,0.64,0.72,0.22,0.09,-0.36,-0.02,-0.19,0.38,0.35,01.03.01
0.14,0.03,-0.16,0.31,-0.15,-0.28,-0.18,0.27,0.05,0.02,-0.24,0.15,0.23,0.08,0.29,0.18,-0.23,0.2,-0.08,0.1,0.18,0,0.13,0.07,-0.43,-0.15,0.2,0.12,01.01
0.16,-0.71,0.04,0.84,0.31,-0.49,-0.24,-0.26,0.28,0.32,0.1,-0.07,-0.24,-0.19,0.1,0.85,-0.17,-0.06,-0.15,-0.58,-0.04,0.29,-0.88,0.0720703,-1.25,0.07,-0.14,0.11,16.01
0.71,-1.36,-0.66,0.55,0.72,-0.35,-0.12,-0.44,0.54,0.61,0.43,0.26,-0.39,-0.27,0.22,-0.68,0.02,-0.03,-0.85,-0.32,1.26,0.52,-0.12,-1.12,-1.04,-0.28,-0.17,0.15,01.04
0.58,-0.47,-0.17,-0.42,0.13,0.43,-0.0182979,0.42,0.26,0.31,-0.26,-0.63,-0.32,0.37,0.01,-0.27,0.11,0.86,0.02,0.49,0.24,-0.41,0.47,-0.0277528,-0.58,-0.38,-0.04,0.13,10.03.01
0.38,0.3,-0.14,0.2,-0.12,0.11,-0.25,0.17,0.21,0.3,-0.35,-0.09,0.17,0.02,0.31,-0.02,-0.11,0.06,-0.15,0.25,0.17,0.24,0.0113043,0.01,0.79,0.02,0.25,-0.14,11.02.03.04
0.25,0.24,-0.23,0.32,-0.03,0.12,-0.0186245,0.32,0.19,0.19,-0.16,-0.43,0.13,-0.2,0.31,0.04,0.02,0.14,0.05,0.29,0.56,0.12,0.0111165,-1.06,0.06,-0.18,0.04,0.02,16.01
0.42,-0.29,-0.09,-0.26,0.2,-0.36,0.13,0.87,0.79,0.48,-0.27,-0.55,-0.25,-0.19,0.32,-0.15,0.49,0.41,0.12,0.13,0.26,-0.34,-0.07,0.0170588,-0.43,-0.04,0.47,0.07,16.19.03
-0.25,-0.3,-0.19,0.43,-0.02,0.03,0.07,-0.78,-0.05,-0.1,-0.09,0.48,0.18,-0.44,0.33,-0.68,0.6,0.13,-0.58,-0.12,0.39,0.19,0.426,0.83,-0.85,0.45,-0.09,0.3,01.01
-0.12,-0.38,-0.0702857,0.71,-0.09,-0.19,-0.11,-0.27,0.32,-0.21,0.53,0.027194,-0.0210703,-0.72,-0.27,1.56,1.03,0.1,-0.35,0.03,-1.13,-0.04,-0.37,-0.4,-0.73,0.03,0.01,0.13,11.02.03.04
0.36,-0.58,-0.28,0.01,0.3,0.03,-0.07,0.36,0.7,0.31,0.04,0.31,-0.36,-0.39,-0.55,0.13,0.47,0.23,0.2,0.34,0.29,0.08,0.06,-0.384783,0.07,0.63,0.13,-0.01,10.01.05.01
0.33,0.33,0.43,0.48,-0.28,0.25,-0.1,-0.11,-0.13,-0.11,-0.01,0.52,-0.16,-0.41,-0.05,0.4,0.46,0.33,-0.29,0.88,0.08,-0.15,-0.89,0.19,0.93,-0.08,-0.25,0,11.02.03.04
-0.03,-0.58,0.19,-0.04,-0.11,0.05,-0.07,-0.67,0.17,0.25,-0.25,0.2,0.0252632,0.06,-0.13,0.12,-0.48,0.98,0.4,-0.05,-0.65,-0.23,-0.15,-0.23,0.15,-0.14,-0.03,0.25,01.04
-0.84,-0.06,0.13,-0.22,-0.01,-0.15,-0.02,0.25,0.23,0.14,-0.21,-0.4,-0.09,0.11,0.46,-0.61,-0.25,-0.51,-0.25,0.45,0.43,-0.00847656,-0.04,0.34,0.03,0.04,0.44,-0.23,16.01
-2.25,1.45,0.54,1.11,-0.14,-0.4,-0.28,-0.16,-0.45,-0.74,-0.19,0.55,0.18,-0.3,-0.5,2.23,0.98,-0.3,-0.27,0.46,-0.24,-0.22,0.16,-0.51,-1.22,0.05,0.98,0.38,42.16
-0.01,-0.25,0.08,-0.07,-0.2,-0.14,-0.22,0.07,0.1,0.01,0.02,0.23,0.38,0.05,-0.49,-0.61,0.01,-0.15,-0.1,0.44,0.31,0.18,-0.13,0.44,-0.68,0.14,0.51,0.12,01.05.02.07
-0.3,0.14,-0.05,0.15,0,0.03,-0.09,0.72,0.64,0.44,-0.35,-0.37,0.16,0.44,0.13,0.21,0.4,-0.29,-0.3,0.43,-0.01,-0.11,0.17,0.169286,-0.06,-0.14,-0.02,0.17,01.02
0.21,-0.4,0.04,-0.22,0.27,-0.19,0.25,0.08,0.11,0.21,0.22,0.09,0.18,-0.38,-0.65,0.23,-0.03,0.21,0.07,0.4,-0.13,0.07,-1.31,0.11,-0.48,0.14,0.14,0.11,11.02.03.04
-0.29,-0.2,0.12,0.05,-0.04,0,0.42,-0.31,0.02,0.28,-0.15,0.04,-0.26,0.32,0.12,-0.13,-0.43,-0.45,-0.25,-0.24,0.02,-0.43,0.09,0.33,-0.84,0.01,0.09,-0.11,12.01.01
-0.27,-0.12,-0.28,-0.32,0.01,-0.03,0.18,-0.09,0.18,0.02,-0.34,0.01,-0.34,-0.27,0.17,-0.32,-0.11,-0.03,-0.26,0.17,0.04,-0.07,0.15,0.24,0.31,0.19,-0.04,0.09,32.01
0.24,0.06,0.04,-0.1,0.13,-0.12,-0.05,-0.28,-0.22,-0.08,-0.16,-0.04,-0.42,-0.38,0.42,1.06,-0.37,0,0.03,0.25,0.15,0.17,0.00718062,0.04,1.54,0.17,0.01,0.01,01.04
-0.49,-0.04,0.1,-0.3,-0.06,-0.21,0.06,0.55,0.46,0.27,-0.98,-0.47,-0.29,-0.03,0.45,-0.25,-0.43,-0.22,-0.15,-0.12,-0.13,-0.0577778,0.34,0.22,-0.36,0.28,0.24,0,20.01.13
-0.94,-0.43,0.27,-0.75,0.2,0.33,0.25,0.97,1.29,0.9,-0.86,-0.75,-0.86,0.47,0.51,-0.57,0.03,-0.22,-0.14,0,-0.01,-0.0155072,0.26,0.4,-0.69,0.18,0.38,-0.39,16.03.01
-2.32,0.96,0.69,0.88,1.09,-0.79,0.11,1.55,1.17,-1.12,0.22,-1.54,-0.93,-0.56,-0.64,0.26,-0.17,-0.42,-0.28,0.01,0.0756934,-0.35,-0.21,0.05,0.71,-0.1,-0.24,0.59,43.01.03.05
0.24,-0.42,0.37,-0.01,0.03,-0.23,-0.04,0.57,0.54,0.54,-0.32,-0.56,-0.52,0.24,0.41,0.06,0.09,0.12,-0.24,0.44,0.04,-0.03,0.11,-0.19,1.75,0.09,-0.11,-0.16,01.04
0.06,-0.49,-0.28,-0.02,0.01,-0.13,0.33,0.00308357,-0.08,-0.19,0.19,0.027194,-0.0210703,-0.46,-0.86,-0.44,-0.57,0.32,0.25,0.28,0.14,0.16,0.44,0.0122946,-0.18,0.2,0.09,0.02,11.02.03.04
0.12,-0.32,-0.12,-0.05,-0.15,0.24,-0.12,0.47,0.08,0.23,-0.02,-0.23,-0.23,0.27,-0.17,-0.48,-0.14,0.13,-0.03,0.08,-0.01,-0.06,0.17,0.18,0.23,-0.19,-0.64,0.21,43.01.03.05
0.1,0.1,-0.42,-0.51,-0.25,0.01,-0.08,-0.19,-0.4,-0.23,0.09,0.39,0.35,0.08,-0.76,-0.75,-0.55,0.03,-0.06,0.24,0.13,0.26,-0.000535714,0.28,-1.17,-0.07,-0.2,-0.2,01.05
0.11,-0.51,0.01,-0.45,-0.01,-0.16,-0.12,-0.3,0.05,0.06,0.29,0.87,0.22,-0.08,-0.34,-0.37,-0.19,-0.25,-0.22,0.23,0.27,0.1,-0.0157576,0.06,-1.3,-0.2,-0.01,0.17,42.01
-0.94,-0.18,0,-0.13,-0.11,0.03,-0.23,-0.22,-0.36,-0.11,0.12,-0.27,0.12,0.25,-0.44,-0.06,-0.29,0.24,0.1,-0.19,-0.17,-0.54,0.01,-0.04,-0.77,0.13,0.27,-0.3,12.01.01
0.23,-0.14,0.14,0.1,-0.21,0.01,-0.06,-0.27,0,-0.33,-0.06,0.13,0.24,-0.2,-0.53,-0.2,0.07,0.13,-0.07,0.11,0.03,0.32,-0.32,-0.16,-0.12,-0.18,0.09,0.02,14.07.05
0.14,-0.315,0.16,-0.55,-0.11,0.11,0.08,0.6,0.64,-0.02,0.05,-0.07,0.33,0.26,-0.39,-0.67,0.13,0.24,0.3,0.33,-0.32,-0.08,0.07,-0.04,-0.63,-0.53,-0.13,0.1,20.01
-0.89,-0.25,0.02,-0.24,0.03,-0.07,-0.17,0.81,0.47,0.28,-0.28,0.32,-0.06,0.19,-0.06,-0.54,0.18,0.09,-0.04,0.18,0.17,0.01,-0.2,-0.23,-0.66,0.36,-0.23,-0.18,01
0.28,-0.69,0.31,0.64,0.29,-0.14,-0.22,0.13,0.9,0.31,-0.53,0.03,-0.06,-0.11,0.51,0.37,-0.75,-0.22,-0.44,0,0.98,0.52,-0.21,0.0488514,0.28,-0.02,-0.45,0.47,01.05
0.6,-1.06,0.25,0.05,0.06,0.09,-0.1,0.07,-0.04,0.17,0.03,0.07,-0.44,-0.27,-0.17,-0.24,-0.44,0.18,0.02,0.25,0.18,-0.03,0.0111165,0.06,0.19,-0.22,0.02,0.19,16.01
0.64,-0.15,0.11,0.32,-0.16,0.27,-0.57,0.96,0.58,0.19,0.05,0.29,0.36,0.04,-0.21,-0.25,-0.23,0.08,-0.19,-0.36,-0.22,-0.32,0.0310811,-0.19,0.19,-0.01,-0.11,-0.03,32.01
0.32,-0.306667,0.17,-0.03,-0.05,-0.09,-0.07,-0.27,0.05,0.13,-0.42,-0.27,-0.03,0.33,0.34,0.4,-0.16,-0.01,-0.21,-0.1,-0.11,-0.22,-0.191667,-0.09,0.25,-0.36,0.18,0.24,01.06
-1.12,-0.04,-0.2,0.08,0.28,0.04,0.11,-0.37,-0.4,-0.4,0.23,0.3,-0.0787805,-0.61,-0.29,0.01,-0.02,-0.09,0.25,0.52,0.05,0.08,0.25,-0.384783,0.15,0.11,0.31,0.14,10.01.05.01
1.48,-0.38,-0.21,0.32,-0.71,-0.07,0.05,-0.12,0.1,-0.19,-0.77,-0.41,0.27,-0.31,-0.04,-0.26,-0.19,0.09,0.27,0.27,0.14,0.25,0.06,0.04,-0.03,0.27,0.05,0.07,14.04
0.42,-0.64,-0.19,0.37,0.15,0.15,-0.19,0.49,0.7,1.14,-0.54,-0.85,-0.63,-0.09,0.66,-0.54,0.08,0.3,0.22,-0.22,0.26,0.23,-0.100732,-0.83,-0.52,-0.35,-0.05,-0.03,10.01.05.01
0.106944,-0.38,0.24,0.2,0.07,-0.1,-0.2,0.27,0.04,0.17,-0.63,-0.57,-0.4,0.48,0.59,0.21,-0.07,-0.06,0.02,-0.03,-0.05,-0.06,0.28,-0.18,0.62,0.01,-0.23,0.16,01.04
0.31,-0.36,0.46,0.03,-0.16,0.28,-0.12,0.25,0.29,0.18,-0.33,-0.75,-0.42,0.13,0.6,-0.16,-0.27,-0.22,-0.29,0.09,-0.06,-0.22,0.31,0.05,1.23,-0.03,0.33,-0.38,11.04.03.01
0.15,0.1,-0.57,-0.01,0.04,0.09,-0.27,-0.6,-0.35,-0.91,0.75,1.12,0.24,-0.42,-0.72,-0.02,0.01,0.19,-0.02,-0.34,-0.12,0.24,0.35,-0.34,-0.01,0.15,0.14,-0.15,10.03.01
-0.1,0.06,0.11,-0.24,0.01,-0.02,0.13,-0.00844961,0.45,-0.0166284,-0.200866,-0.0293117,-0.053125,-0.27,-0.74,-0.41,-0.11,-0.39,-0.45,-0.13,-0.04,-0.00847656,0.1,0.17,-0.63,0.02,0.45,-0.03,16.01
0.61,-0.15,0.1,0.03,-0.01,0.29,-0.06,0.14,0.37,0.14,-0.21,0.22,-0.136825,-0.55,-0.02,-0.11,-0.23,0.01,0.21,0.12,0.08,-0.03,0.02,-0.15,0.09,-0.44,-0.09,0.04,16.03.01
0.432,-0.04,0.03,-0.03,-0.12,0.39,-0.05,0.3,0.14,0.12,-0.06,0.14,-0.15,-0.43,-0.18,-0.28,-0.24,-0.33,0,0.19,0.3,0.2,-0.100732,0.25,-0.52,-0.14,-0.2,-0.12,10.01.05.01
0.03,-0.32,0.05,0.39,-0.15,0.16,-0.17,-0.03,-0.13,0.14,0.03,0.44,-0.053125,-0.26,-0.44,0.64,0.46,-0.71,-0.31,0.03,0.54,-0.16,0.0111165,0.35,-0.36,-0.14,0.12,-0.06,16.01
-0.1,-0.18,-0.16,0.29,-0.03,-0.43,-0.33,0.18,-0.04,-0.16,-0.49,0.5,0.46,-0.35,-0.74,0.91,0.81,-0.03,-0.73,-0.21,-0.03,-0.04,-0.35,-0.75,0.16,0.24,0.08,0.15,01.07.01
0.41,-0.17,-0.09,-0.35,0.05,-0.09,0.16,-0.05,-0.46,-0.52,0.03,0.06,-0.06,0.19,0.51,-0.14,0.02,0.36,0.24,0.02,-0.28,-0.19,0.398,-0.25,-0.06,0.22,0.29,-0.18,10.03.04
0.61,-0.45,0.05,-0.21,0.17,0.28,0.35,0.36,0.34,0.22,-0.29,-0.04,-0.27,0.07,0.1,-0.28,-0.24,0.09,-0.3,0.05,-0.06,-0.07,0.14,-0.07,0.07,-0.34,0.05,-0.06,16.01
0.28,1.59,-0.74,-1.1,-0.12,0.67,0.55,0.99,-1.2,-0.8,0.12,0.62,0.47,-0.08,-0.47,-1.89,-0.92,0.34,0.28,1.19,-0.15,0.33,-0.010463,0.71,-0.5,-0.66,-0.31,0.18,43.01.03.05
0.12,-0.3,0.04,-0.04,-0.11,-0.27,-0.11,-0.07,-0.04,-0.1,-0.46,0.4,0.23,-0.04,0.23,0.14,0.28,0.01,-0.41,0.17,-0.06,-0.11,-0.44,-0.29,0.17,0.1,0.07,0,01.06.02.01
-0.64,-0.01,-0.28,-0.17,0,0.11,0,-0.25,-0.21,-0.21,0.1,0.42,-0.56,0,0.23,-0.03,-0.03,-0.77,-1.06,-0.19,0.0533333,-0.14,0.19,0.45,0.18,-0.17,-0.07,0.21,34.01.01.01
0.28,0.37,-0.56,0.58,-0.25,-0.36,-0.05,-0.23,-0.25,-0.1,0.04,0.13,-0.94,-0.14,0.18,-1.19,-0.72,-0.1,-0.02,-0.15,0.09,0.56,0.61,0.84,-1.97,0.04,0.28,0.97,01.01
-0.49,-0.2,-0.01,0.16,-0.09,-0.17,-0.07,0.18,0.04,0.23,-0.24,-0.21,-0.07,0.28,0.18,0.36,0.05,-0.28,-0.05,0.27,0.16,0.44,-0.000535714,0.31,-0.4,0.05,0.19,0.09,01.05
0.14,-0.42,0.23,0.24,0.09,0.04,-0.18,-0.29,-0.03,0.09,0.09,-0.03,-0.19,0.03,0.22,0.23,-0.08,0.05,-0.08,-0.22,-0.13,-0.2,0.0583333,-0.12,0.35,-0.29,-0.5,0.1,01.07.01
0.7,-0.49,-0.14,0.11,0.35,-0.06,-0.04,-0.26,-0.06,0.22,-0.13,-0.57,0.01,0.22,0.06,-0.8,-0.18,-0.02,-0.4,0.03,0.34,0.13,0.07,-0.13,-0.67,-0.53,0,0.08,16.03.01
-0.62,0.62,-0.41,0.23,-0.14,0.1,-0.32,0.5,1.06,1.3,0.23,-0.39,-0.56,-0.33,0.17,0.09,0.03,-1.09,-0.97,0.11,0.52,-0.074,0.12,0.25,-0.81,-0.35,-0.41,0.3,01.01
0,-0.6,-0.29,-0.14,-0.09,-0.16,-0.0760714,-0.13,-0.43,-0.29,0.36,0.99,0.39,-0.1,-0.07,0.37,-0.1,-0.59,-0.52,-0.02,0.18,0.12,0.21,0.5,-0.17,0.28,0.1,0.32,20.09.18
0.41,0.04,2.08,-0.15,-0.31,-0.24,-0.24,-0.22,0.23,-0.02,0,0.38,-0.08,-0.52,-0.19,0.41,0.07,0.05,-0.19,0.24,-0.05,0.26,-0.24,-0.19,0.3,0.27,0.21,0.15,43.01.03.05
0.62,-0.25,-0.15,0.14,0.01,-0.31,0.17,-0.37,-0.1,-0.19,0.25,0.94,-0.16,-0.46,-0.26,0.65,-0.3,-0.27,-0.11,0.67,-1.17,0.73,-0.51,0.1,0.28,-0.25,-0.29,0.02,20.09.18
0.34,-0.36,-0.06,0.13,-0.29,-0.151538,-0.09,-0.4,-0.03,0.14,0.29,0.31,0.45,-0.5,-0.76,1.11,-0.38,-0.32,0.08,0.09,0.1,0.28,0.0355556,0.35,0.23,-0.19,-0.13,0.12,01.05.02.07
0.62,-0.25,0.03,0.53,0.08,0.24,0.23,-0.1,0.47,0.52,0,0.37,0.11,-0.7,-0.02,1.05,0.37,0.21,0.39,0.39,-0.29,0.29,0.05,-0.23,0.03,-0.1,-0.16,-0.21,20.01.03
-0.42,-0.51,0.09,-0.09,0.04,0.29,-0.06,-0.16,-0.07,0.26,-0.51,-0.37,0.0851136,0.46,0.46,-0.4,-0.45,0.06,0.02,0.3,0.15,0.21,0.15,0.13,0.27,-0.3,0.13,0.38,42.01
0.18,0.07,-0.15,-0.03,-0.34,0.21,-0.34,0.1,0.15,0.07,-0.47,-0.17,-0.1,0.15,0.6,-0.2,-0.15,-0.08,0.04,0.03,-0.12,-0.15,0.05,-0.1,0.36,-0.28,-0.07,-0.05,11.02.03.04
-0.4,0.01,-0.07,0.1,-0.1,-0.1,-0.44,-0.03,-0.03,0.09,-0.41,1.64,-0.71,0.17,0.53,-0.48,-0.31,-0.27,-0.04,0.38,0.22,0.29,0.186818,0.53,0.58,-0.22,0.06,0.17,34.01.01.01
-0.45,-0.4,-0.14,-0.12,0.12,-0.46,0.25,-0.16,-0.03,-0.1,-0.45,0.38,-0.19,0.02,-0.03,-0.41,-0.14,-0.28,-0.09,0.22,0.34,0.03,0.0774797,0.3,0.49,-0.03,-0.13,0.23,14.04
-0.14,-0.47,0.05,0.31,0.07,-0.14,-0.06,-1.21,-0.77,-1.52,-0.34,0.67,0.55,0.32,-0.28,-0.78,-1.83,-0.28,0.1,0.52,0.12,0.04,0.62,0.19,0.51,-0.15,0.05,0.51,11.02.03.04
0.42,-0.18,-0.02,-0.17,-0.28,0.16,-0.24,-0.33,0.05,0.59,-0.25,0.33,0.19,0.15,-0.02,-0.33,-0.79,0.54,0.37,-0.02,0.01,0.53,0.00718062,0.28,-0.19,-0.17,-0.24,-0.15,01.04
-0.14,-0.0908333,-0.15,-0.11,0,0.26,-0.19,-0.28,-0.19,-0.19,-0.11,0.44,0.15,-0.03,-0.14,-0.66,0.11,-0.44,-0.34,-0.29,0,-0.04,0.18,0.07,-0.34,-0.05,-0.09,-0.03,02.13.03
0.31,-0.14,-0.11,-0.19,0.13,0.26,-0.16,0.1,0.08,-0.14,-0.3,0.26,0.000743243,-0.13,-0.23,-0.54,0.2,0.11,-0.16,0.23,-0.07,-0.02,0.22,0,-0.32,-0.3,-0.18,-0.09,14.04
