@relation 'spo0.names'
@attribute t0_green                                numeric
@attribute t0_green_bkg                            numeric
@attribute t0_red                                  numeric
@attribute t0_red_bkg                              numeric
@attribute t0_flag                                 numeric
@attribute t0point5_green                          numeric
@attribute t0point5_green_bkg                      numeric
@attribute t0point5_red                            numeric
@attribute t0point5_red_bkg                        numeric
@attribute t0point5_flag                           numeric
@attribute t2_green                                numeric
@attribute t2_green_bkg                            numeric
@attribute t2_red                                  numeric
@attribute t2_red_bkg                              numeric
@attribute t2_flag                                 numeric
@attribute t5_green                                numeric
@attribute t5_green_bkg                            numeric
@attribute t5_red                                  numeric
@attribute t5_red_bkg                              numeric
@attribute t5_flag                                 numeric
@attribute t7_green                                numeric
@attribute t7_green_bkg                            numeric
@attribute t7_red                                  numeric
@attribute t7_red_bkg                              numeric
@attribute t7_flag                                 numeric
@attribute t9_green                                numeric
@attribute t9_green_bkg                            numeric
@attribute t9_red                                  numeric
@attribute t9_red_bkg                              numeric
@attribute t9_flag                                 numeric
@attribute t11point5_green                         numeric
@attribute t11point5_green_bkg                     numeric
@attribute t11point5_red                           numeric
@attribute t11point5_red_bkg                       numeric
@attribute t11point5_flag                          numeric
@attribute gal_ndt80_green                         numeric
@attribute gal_ndt80_green_bkg                     numeric
@attribute gal_ndt80_red                           numeric
@attribute gal_ndt80_red_bkg                       numeric
@attribute gal_ndt80_flag                          numeric
@attribute ndt80_delete_early_green                numeric
@attribute ndt80_delete_early_green_bkg            numeric
@attribute ndt80_delete_early_red                  numeric
@attribute ndt80_delete_early_red_bkg              numeric
@attribute ndt80_delete_early_flag                 numeric
@attribute ndt80_delete_mid_green                  numeric
@attribute ndt80_delete_mid_green_green_bkg        numeric
@attribute ndt80_delete_mid_green_red              numeric
@attribute ndt80_delete_mid_green_red_bkg          numeric
@attribute ndt80_delete_mid_green_flag             numeric
@attribute t0_correlation                          numeric
@attribute t0point5_correlation                    numeric
@attribute t2_correlation                          numeric
@attribute t5_correlation                          numeric
@attribute t7_correlation                          numeric
@attribute t9_correlation                          numeric
@attribute t11point5_correlation                   numeric
@attribute ndt80_delete_early_correlation          numeric
@attribute ndt80_delete_mid_correlation            numeric
@attribute t0_regression                           numeric
@attribute t0point5_regression                     numeric
@attribute t2_regression                           numeric
@attribute t5_regression                           numeric
@attribute t7_regression                           numeric
@attribute t9_regression                           numeric
@attribute t11point5_regression                    numeric
@attribute ndt80_delete_early_regression           numeric
@attribute ndt80_delete_mid_regression             numeric
@attribute t0_g.r_ratio                            numeric
@attribute t0point5_g.r_ratio                      numeric
@attribute t2_g.r_ratio                            numeric
@attribute t5_g.r_ratio                            numeric
@attribute t7_g.r_ratio                            numeric
@attribute t9_g.r_ratio                            numeric
@attribute t11point5_g.r_ratio                     numeric
@attribute ndt80_delete_early_g.r_ratio            numeric
@attribute ndt80_delete_mid_g.r_ratio              numeric
@attribute failed_pcr                              {0,1,2,3,4,5}
@attribute blast_homology_within_genome            {0,1}
@attribute overlaps_another_orf                    {0,1}
@attribute class {42.01,01.05,11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,14.07.02,10.01.05.01,20.09.13,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,01.01.09,20.01,20.09,11.04,18.02,02,01}

@data
5532,1450,3949,803,0,9602,1157,2914,411,0,3061,1180,1470,568,0,4070,1790,1928,986,0,7103,1697,2749,991,0,3224,1540,1568,1049,0,1908,1092,987,701,0,8991,1157,7303,3037,0,6895,796,2330,502,0,8434,972,2457,428,0,0.871,0.952,0.891,0.858,0.943,0.815,0.776,0.94,0.976,1.086,3.424,1.84,2.046,2.876,2.956,1.968,2.975,3.609,1.29,3.37,2.08,2.42,3.07,3.24,2.85,1.83,3.33,1,1,0,20.03
8794,1588,6963,794,0,6882,1112,5032,409,0,4756,1135,3771,619,0,6714,1967,4459,1167,0,10647,1628,9050,984,0,5709,1655,4171,1234,0,3279,1168,2211,774,0,10906,1175,12221,3093,0,4174,668,3950,479,0,6081,962,5898,480,0,0.887,0.95,0.926,0.923,0.942,0.927,0.919,0.969,0.962,1.058,1.225,1.079,1.412,1.013,1.345,1.371,0.966,0.919,1.16,1.24,1.14,1.44,1.11,1.38,1.46,1.06,1.01,1,1,0,16.01
5439,1880,4504,1202,0,7535,1372,5555,568,0,4758,1216,3884,705,0,4695,1496,3238,912,0,17041,2194,11753,1397,0,4756,1556,2860,1191,0,3988,1179,2285,763,0,22131,1260,15857,3285,0,2325,657,2483,502,0,2328,896,2086,440,0,0.746,0.886,0.932,0.904,0.894,0.915,0.895,0.951,0.962,0.762,1.085,1.068,1.227,1.26,1.75,1.781,0.815,0.815,1.07,1.23,1.11,1.37,1.43,1.91,1.84,1.66,0.84,1,1,0,14.04
3772,1605,2530,912,0,4408,1263,5044,500,0,2861,1238,3108,717,0,3141,1526,2053,893,0,8336,1864,4808,1051,0,3027,1681,1897,1229,0,2203,1121,1459,687,0,20560,1388,13720,3436,0,3597,615,4418,512,0,3587,868,2243,452,0,0.835,0.919,0.914,0.895,0.929,0.711,0.9,0.967,0.951,1.058,0.659,0.623,1.251,1.669,1.474,1.275,0.737,1.421,1.33,0.69,0.67,1.39,1.72,2.01,1.4,1.86,0.76,1,1,0,20.03
1848,1187,1152,619,0,1885,1162,1600,495,0,1926,1368,1145,727,0,2308,1448,3932,817,0,2198,1372,14049,1054,0,2139,1325,14335,1152,0,1750,1096,23718,924,0,1463,1132,5692,3323,0,863,452,791,340,0,1464,850,1895,400,0,0.801,0.87,0.8,0.75,0.8,0.897,0.947,0.905,0.965,1.012,0.51,1.089,0.277,0.049,0.053,0.027,0.803,0.352,1.24,0.65,1.33,0.27,0.06,0.06,0.02,0.13,0.91,1,1,0,43.01.03.09
2130,1322,1469,724,0,2140,1254,1206,567,0,2303,1510,1381,793,0,2768,1586,1744,960,0,3008,1679,2431,1167,0,2302,1380,1701,954,0,2792,1148,2260,814,0,2101,1055,4600,3147,0,703,407,533,291,0,1596,852,711,417,0,0.81,0.868,0.92,0.926,0.9,0.937,0.956,0.897,0.878,0.995,1.103,1.327,1.382,0.939,1.295,1.103,1.175,2.332,1.08,1.38,1.34,1.5,1.05,1.23,1.13,0.71,1.22,1,1,0,01.07.01
3049,1547,2068,876,0,4002,1242,1712,493,0,1870,1148,1146,570,0,2308,1436,1611,782,0,4151,1671,6137,1223,0,2071,1637,2231,1160,0,1446,1060,1591,704,0,7985,1267,6355,3206,0,2003,676,1496,500,0,1889,930,1160,449,0,0.819,0.901,0.893,0.915,0.939,0.768,0.685,0.941,0.941,0.995,1.969,1.123,0.943,0.465,0.311,0.279,1.167,1.288,1.26,2.26,1.25,1.05,0.5,0.4,0.43,2.13,1.33,2,1,0,10.03.01
2269,1286,1498,648,0,5787,1367,3248,636,0,3153,1337,2192,623,0,3154,1471,1920,751,0,11609,1904,5864,1099,0,5723,1695,2854,1139,0,2886,1072,1475,634,0,8218,1229,10293,3300,0,2456,631,1459,410,0,2728,951,1499,537,0,0.828,0.886,0.938,0.879,0.942,0.879,0.914,0.966,0.931,0.883,1.486,1.13,1.309,2.067,2.067,2.028,1.722,1.692,1.15,1.69,1.15,1.43,2.03,2.34,2.15,0.99,1.73,1,1,0,16.03.03
1602,1295,847,608,0,1698,1130,2032,514,0,1440,1120,1656,628,0,1642,1348,833,660,0,2483,1610,2511,1100,0,1861,1506,1422,1078,0,1302,1058,826,650,0,1814,1174,4464,3211,0,805,642,834,464,0,1043,823,597,436,0,-0.079,0.823,0.775,0.597,0.88,0.622,0.607,0.709,0.584,-0.099,0.318,0.246,0.94,0.484,0.572,0.783,0.323,0.725,1.28,0.37,0.31,1.69,0.61,1.03,1.38,0.51,0.44,1,1,0,01.03.01
2272,1305,1602,651,0,2987,1172,2299,539,0,1970,1193,1606,743,0,2394,1424,1646,798,0,2914,1652,3228,1247,0,1751,1334,1709,1117,0,3070,1151,4332,844,0,12012,1764,9829,3974,0,2105,543,1804,441,0,1870,885,1162,437,0,0.924,0.921,0.874,0.919,0.886,0.836,0.897,0.966,0.925,0.956,0.959,0.725,1.068,0.554,0.575,0.548,1.117,1.307,1.01,1.03,0.9,1.14,0.63,0.7,0.55,1.75,1.14,1,1,0,01.06
4089,1151,3352,580,0,6047,1058,5292,364,0,3772,1398,3074,788,0,4624,1462,3040,815,0,5036,1461,3533,951,0,2965,1306,2306,1010,0,3790,1007,3629,695,0,4255,1296,5909,3330,0,4232,537,2936,411,0,4411,1021,3056,499,0,0.942,0.965,0.938,0.961,0.934,0.947,0.955,0.954,0.975,1.017,1.015,0.978,1.375,1.271,1.19,0.909,1.406,1.273,1.05,1.01,1.03,1.42,1.38,1.28,0.94,1.14,1.46,1,1,0,01.05
6425,1424,5060,818,0,6209,1178,6131,510,0,3335,1203,3357,635,0,4434,1875,5785,1522,0,7535,1529,8776,1028,0,3738,1593,3290,1163,0,1928,1129,1464,709,0,8507,1240,10871,3106,0,5424,717,7047,557,0,5907,980,10246,562,0,0.932,0.947,0.938,0.91,0.95,0.875,0.857,0.956,0.95,1.149,0.856,0.724,0.531,0.739,0.906,0.829,0.669,0.462,1.17,0.89,0.78,0.6,0.77,1,1.05,0.93,0.72,1,1,1,16.01
3906,1373,2924,750,0,4240,1455,3312,671,0,2291,1145,2136,596,0,3437,1618,3343,943,0,4160,1612,3995,1003,0,3000,1591,2439,1182,0,1549,904,1171,556,0,5919,1130,6498,3057,0,2983,634,3291,454,0,3995,874,5396,438,0,0.912,0.933,0.931,0.957,0.94,0.917,0.922,0.956,0.95,1.08,0.968,0.648,0.736,0.824,1.025,0.966,0.794,0.601,1.16,1.05,0.74,0.75,0.85,1.12,1.04,1.39,0.82,1,1,0,14.04
3443,1455,2550,844,0,2311,1145,4292,524,0,2199,1115,1440,610,0,2686,1456,1124,754,0,6032,1645,2432,969,0,2306,1569,1255,1007,0,1752,1048,806,623,0,8926,1168,6785,3176,0,1248,636,1112,483,0,1477,892,942,444,0,0.82,0.924,0.925,0.861,0.954,0.126,0.81,0.879,0.897,0.843,0.276,1.175,2.76,2.715,0.423,2.898,0.823,1.01,1.16,0.3,1.3,3.32,2.99,2.97,3.84,2.14,0.97,1,1,0,01.07.01
3457,1174,2629,579,0,4475,1105,4640,407,0,3027,1130,2825,595,0,3531,1419,3882,770,0,5271,1646,12608,1475,0,1935,1184,2508,996,0,5067,1153,9453,835,0,4262,1461,10066,3522,0,4634,677,5743,467,0,3858,936,4691,484,0,0.838,0.918,0.895,0.914,0.892,0.895,0.932,0.957,0.949,0.917,0.752,0.761,0.604,0.282,0.402,0.434,0.717,0.653,1.11,0.79,0.85,0.67,0.32,0.49,0.45,0.42,0.75,1,1,0,01.06
5564,1806,4051,1012,0,7539,1330,4181,559,0,3523,1130,3133,624,0,3931,1608,4812,1100,0,10558,2340,14195,1764,0,3419,1685,2773,1196,0,2670,1106,2194,693,0,33138,1231,12818,3336,0,3825,708,6458,546,0,3382,960,6355,520,0,0.849,0.922,0.95,0.957,0.959,0.855,0.914,0.945,0.945,1.012,1.536,0.936,0.598,0.643,0.906,0.963,0.513,0.405,1.23,1.71,0.95,0.62,0.66,1.09,1.04,3.36,0.52,2,1,1,10.03.01
6135,1766,4332,949,0,5615,1588,3496,688,0,3858,1286,3132,699,0,5629,2299,4506,1512,0,5954,1558,4777,1008,0,6060,1902,4268,1422,0,1680,1026,1110,688,0,6974,1259,7147,3158,0,6370,635,6272,488,0,9022,898,8150,412,0,0.918,0.933,0.947,0.958,0.955,0.92,0.841,0.962,0.96,1.162,1.382,1.02,1.042,1.098,1.354,1.208,0.96,1.031,1.29,1.43,1.05,1.11,1.16,1.46,1.54,1.43,0.99,1,1,0,11.02.03.04
2864,1071,2172,548,0,3852,1037,9753,449,0,2643,1141,4574,629,0,3268,1492,4668,874,0,4929,1534,8628,1226,0,1805,1150,1927,1008,0,3685,1047,5191,789,0,5725,1619,4510,3414,0,4282,581,10549,416,0,4046,908,7192,433,0,0.821,0.923,0.888,0.93,0.95,0.869,0.933,0.962,0.789,0.915,0.28,0.335,0.401,0.442,0.565,0.586,0.36,0.313,1.1,0.3,0.38,0.46,0.45,0.71,0.59,3.74,0.36,1,1,0,01.01
1459,1048,868,515,0,1930,1075,1591,406,0,1507,1128,1254,583,0,1926,1449,1700,806,0,2146,1407,2501,1083,0,1380,1165,1244,979,0,1375,806,1862,652,0,3172,1560,4227,3371,0,1341,562,2575,426,0,1509,967,2631,474,0,0.648,0.887,0.827,0.848,0.813,0.061,0.829,0.937,0.911,0.732,0.646,0.429,0.423,0.398,0.038,0.347,0.328,0.233,1.16,0.72,0.56,0.53,0.52,0.81,0.47,1.88,0.36,2,1,0,10.01.05.01
2827,1498,2060,842,0,5631,1263,1211,491,0,3256,1198,1351,608,0,3139,1428,1963,783,0,11152,1916,6427,1126,0,4978,1548,3474,1130,0,3074,1146,1938,746,0,23389,1331,14857,3296,0,2225,632,709,403,0,2752,922,1370,545,0,0.788,0.795,0.888,0.85,0.911,0.901,0.923,0.877,0.922,0.76,4.672,2.647,1.168,1.616,1.359,1.555,4.778,2.032,1.09,6.06,2.76,1.45,1.74,1.46,1.61,1.9,5.2,1,1,0,16.03.01
3700,1464,2232,803,0,5512,1249,3398,544,0,3662,1190,2277,583,0,3655,1540,2666,898,0,10899,2265,7679,1364,0,3859,1970,2327,1381,0,3271,1140,1582,727,0,22735,1831,11882,4301,0,3528,630,3170,496,0,3179,806,2895,424,0,0.888,0.879,0.879,0.886,0.898,0.796,0.943,0.869,0.944,1.333,1.358,1.302,1.142,1.147,1.507,2.402,0.877,0.827,1.56,1.49,1.45,1.19,1.36,1.99,2.49,2.75,1.08,1,1,0,43.01.03.05
4895,1452,3457,704,0,6100,1376,2576,576,0,2931,1167,1578,585,0,3879,1978,2109,1048,0,6385,1744,2609,1022,0,3525,1568,1690,1025,0,1755,1150,942,620,0,9947,1159,5661,3023,0,5264,600,2764,441,0,7748,982,4049,456,0,0.91,0.9,0.885,0.829,0.903,0.812,0.808,0.951,0.915,1.153,2.192,1.657,1.506,2.53,2.683,1.508,1.896,1.729,1.25,2.36,1.77,1.79,2.92,2.94,1.87,3.33,2,5,1,0,14.07.05
1531,1112,845,493,0,2023,1026,1004,406,0,1447,1121,857,530,0,2121,1327,1619,717,0,1974,1287,1968,1003,0,1493,1205,1308,997,0,1614,1019,1642,736,0,2661,1462,4358,3519,0,921,527,826,428,0,1330,884,1058,401,0,0.636,0.926,0.823,0.951,0.766,0.569,0.882,0.902,0.899,0.808,1.583,0.735,0.958,0.606,0.47,0.564,0.885,0.621,1.19,1.66,0.99,0.88,0.71,0.92,0.65,1.42,0.98,1,1,0,20.09.18
2676,1227,1907,638,0,2904,1217,2412,490,0,2546,1212,1595,631,0,2612,1316,2035,691,0,4078,1889,5699,1180,0,3358,1481,3877,1075,0,2082,1099,2481,623,0,6028,1250,6394,3440,0,1868,593,1430,434,0,2542,895,2181,441,0,0.931,0.594,0.949,0.936,0.876,0.877,0.951,0.915,0.897,1.006,0.669,1.331,0.977,0.503,0.706,0.58,1.323,1.096,1.14,0.87,1.38,0.96,0.48,0.66,0.52,1.61,1.28,1,1,0,16.01
2213,1443,1511,726,0,3094,1152,4477,504,0,2442,1246,2490,674,0,2331,1252,1771,641,0,6304,2022,7424,1532,0,3271,1532,2418,1029,0,2062,1065,1238,632,0,18410,1268,7818,3370,0,1622,600,1591,394,0,2101,875,2146,469,0,0.826,0.881,0.932,0.922,0.94,0.924,0.891,0.932,0.935,0.744,0.444,0.606,0.897,0.68,1.177,1.449,0.809,0.676,0.98,0.48,0.65,0.95,0.72,1.25,1.64,3.85,0.85,1,1,0,43.01.03.05
7997,1352,8059,960,0,8431,1257,9924,594,0,7330,1300,7578,742,0,8258,1491,5019,773,0,19723,1932,10546,1327,0,4619,1369,3672,1142,0,11800,1340,18201,979,0,16326,1812,14655,4246,0,10300,643,5943,467,0,11012,1112,4199,598,0,0.891,0.902,0.937,0.952,0.976,0.95,0.94,0.931,0.971,0.818,0.712,0.873,1.605,1.919,1.178,0.57,1.632,2.842,0.93,0.76,0.88,1.59,1.92,1.28,0.6,1.39,1.76,1,1,0,34.01.01.01
1554,1036,1006,547,0,2216,1021,959,377,0,1696,1193,1404,653,0,2139,1338,1931,737,2,2377,1464,2909,1021,0,1478,1209,1306,1013,0,1831,1004,1703,668,0,2481,1463,4389,3480,0,1357,535,2336,423,0,1587,835,1654,423,0,0.864,0.89,0.918,0.869,0.949,0.603,0.918,0.932,0.973,0.985,1.956,0.502,0.519,0.445,0.564,0.756,0.372,0.567,1.12,2.05,0.66,0.67,0.48,0.91,0.79,1.11,0.42,1,1,0,10
3611,1557,2475,995,0,5431,1459,2835,556,0,2671,1250,3362,710,0,2753,1581,2818,807,0,7509,2173,9151,1824,0,3192,1620,2743,1213,0,1935,1034,1573,640,0,28062,2722,18279,5260,0,3270,746,4913,796,0,3218,938,3763,534,0,0.778,0.884,0.896,0.888,0.928,0.918,0.889,0.939,0.928,0.921,1.635,0.496,0.542,0.635,0.868,0.831,0.563,0.608,1.38,1.74,0.53,0.58,0.72,1.02,0.96,1.94,0.61,1,1,0,16.03.01
2589,1438,1678,753,0,2865,1214,2038,407,0,1687,1112,1093,573,0,2121,1530,1216,793,0,3298,1663,1949,977,0,2065,1664,1368,1029,0,1378,1080,788,589,0,5314,1420,5375,3668,0,1347,594,1331,448,0,1556,932,1009,477,0,0.8,0.685,0.822,0.733,0.94,0.495,0.659,0.889,0.898,0.988,0.777,0.97,1.095,1.502,0.647,1.011,0.688,1.045,1.24,1.01,1.1,1.39,1.68,1.18,1.49,2.28,0.85,1,1,0,02.13.03
11663,1463,10956,746,0,15033,1282,4129,422,0,8360,1128,2242,544,0,7639,1644,9593,905,0,5294,1424,29318,927,0,5520,1689,21487,1276,0,3094,1080,11913,831,0,3616,1075,25781,3096,0,7513,645,1248,402,0,11624,926,1546,406,0,0.94,0.962,0.951,0.961,0.967,0.95,0.804,0.971,0.934,0.953,3.655,4.207,0.689,0.135,0.181,0.175,8.451,9.528,0.99,3.7,4.25,0.69,0.13,0.18,0.18,0.11,8.11,1,1,0,42.01
2177,1135,1663,729,0,3627,1128,3865,464,0,2216,1271,2354,715,0,2565,1294,2862,709,0,3747,1529,5105,1172,0,1502,1199,1258,914,0,3516,1185,4062,876,0,6088,1578,5018,3648,0,2139,615,5869,454,0,2306,887,3127,502,0,0.87,0.904,0.929,0.911,0.839,0.627,0.941,0.953,0.953,0.917,0.64,0.513,0.555,0.43,0.58,0.685,0.254,0.493,1.11,0.73,0.57,0.59,0.56,0.88,0.73,3.29,0.28,1,1,1,11.02.03.04
2983,1332,2120,794,0,5607,1170,2890,450,0,2834,1189,2603,613,0,2865,1433,2717,786,0,8489,1721,16704,1439,0,3794,1635,5066,1269,0,2554,1128,2708,714,0,29508,5496,16898,6507,0,1938,618,1789,470,0,2393,910,2183,511,0,0.89,0.904,0.929,0.948,0.956,0.946,0.926,0.974,0.966,1.114,1.693,0.794,0.711,0.422,0.516,0.678,0.955,0.808,1.24,1.81,0.82,0.74,0.44,0.56,0.71,2.31,1,1,1,0,16.01
8228,1406,6420,691,0,7431,1198,5401,453,0,4407,1188,3387,611,0,5981,2019,4128,1212,0,10885,1852,6822,1092,0,5246,1555,3043,1021,0,3007,1076,1756,636,0,12292,1170,8352,3004,0,6428,620,6004,469,0,8230,900,8329,411,0,0.906,0.945,0.906,0.892,0.938,0.93,0.909,0.964,0.952,1.06,1.214,1.065,1.273,1.463,1.824,1.649,1.016,0.868,1.19,1.25,1.15,1.35,1.57,1.82,1.72,2.07,1.04,1,1,0,43.01.03.05
3760,1568,2599,826,0,3325,1219,1796,476,0,2216,1173,1357,628,0,3020,1690,1819,945,0,3860,1541,2186,902,0,3447,1769,2508,1322,0,1464,1008,1026,633,0,11224,1288,7322,3069,0,5314,565,2070,379,0,7730,768,2730,362,0,0.91,0.952,0.914,0.928,0.953,0.904,0.828,0.965,0.955,1.196,1.534,1.307,1.37,1.85,1.368,0.974,2.797,2.89,1.23,1.59,1.43,1.52,1.8,1.41,1.16,2.33,2.8,3,1,0,01.01
5017,1410,3444,755,0,5466,1143,3608,408,0,3274,1120,1938,545,0,3851,1507,2872,759,0,7292,1789,5859,1093,0,3867,1597,3203,1093,0,2783,1063,2406,644,0,23379,3942,10741,4154,0,3896,601,2344,438,0,4590,924,3047,477,0,0.872,0.933,0.935,0.944,0.956,0.941,0.95,0.944,0.965,1.177,1.273,1.498,1.097,1.136,1.027,0.969,1.592,1.458,1.34,1.35,1.54,1.1,1.15,1.07,0.97,2.95,1.72,1,1,0,20.01.13
2965,1214,2646,656,0,5321,1276,3791,486,0,2548,1270,1794,646,0,3065,1433,1907,797,0,4925,1737,3115,1134,0,1897,1328,1350,956,0,3662,1372,2121,730,0,16335,1825,11197,4250,0,4717,590,2896,428,0,3564,988,2401,447,0,0.935,0.948,0.924,0.952,0.912,0.769,0.966,0.976,0.969,0.881,1.169,1.047,1.346,1.481,1.24,1.583,1.658,1.278,0.87,1.22,1.11,1.47,1.6,1.44,1.64,2.08,1.67,1,1,0,01.04
4098,1366,3579,844,0,5632,1459,3427,630,0,4180,1852,2512,1138,0,5014,1646,2836,936,0,5303,1691,2323,1029,0,4557,1670,1913,1179,0,6925,1342,2515,984,0,7015,1242,6154,3134,0,4367,463,3310,368,0,9440,942,5530,461,0,0.925,0.943,0.938,0.944,0.902,0.844,0.949,0.964,0.984,0.931,1.47,1.632,1.773,2.831,3.659,3.382,1.261,1.64,0.99,1.49,1.69,1.77,2.79,3.93,3.64,1.91,1.32,2,1,0,10.01.05.01
2398,1448,1585,720,0,2562,1067,1544,369,0,1578,1070,1203,568,0,1976,1396,1330,773,0,3076,1572,3271,1005,0,1974,1602,1612,1114,0,1314,1048,894,634,0,9505,1516,7040,3683,0,1200,599,1105,468,0,1461,890,1166,444,0,0.821,0.944,0.911,0.751,0.937,0.65,0.684,0.88,0.934,0.897,1.206,0.691,0.75,0.569,0.48,0.71,0.747,0.721,1.09,1.27,0.8,1.04,0.66,0.74,1.02,2.37,0.94,1,1,0,34.01.01.01
13712,1464,11797,837,0,16505,1183,4235,381,0,7086,1104,3967,586,0,8725,1676,4064,852,0,25598,2260,9033,1209,0,7888,1721,2490,1055,0,5098,1293,1473,750,0,16652,1116,10456,3006,0,6871,623,3314,420,0,8809,896,3135,420,0,0.947,0.922,0.982,0.951,0.947,0.944,0.898,0.969,0.94,1.063,3.679,1.733,2.169,2.864,4.21,4.432,2.102,2.794,1.11,3.97,1.76,2.19,2.98,4.29,5.26,2.08,2.15,1,1,0,02
5009,1336,4338,746,0,6065,1281,1525,403,0,3027,1103,1467,546,0,4886,2018,2055,1010,0,7659,1624,3662,958,0,4533,1653,2874,1131,0,2324,1104,1675,721,0,7217,1142,6167,3065,0,2320,596,776,411,0,3504,920,949,438,0,0.935,0.902,0.956,0.923,0.949,0.946,0.914,0.881,0.842,0.967,3.713,2.03,2.659,2.115,1.576,1.145,4.11,4.381,1.02,4.26,2.08,2.74,2.23,1.65,1.27,1.95,4.72,2,1,0,12.01.01
5422,1431,4144,730,0,4303,1460,2995,552,0,3006,1195,1745,617,0,3780,2062,2186,1192,0,6513,1764,4474,1086,0,3771,1611,2345,1149,0,1680,1104,988,688,0,7256,1178,6657,3085,0,5226,616,3405,433,0,6685,906,5260,433,0,0.94,0.909,0.953,0.939,0.94,0.938,0.782,0.964,0.933,1.119,1.052,1.526,1.566,1.257,1.702,1.294,1.435,1.137,1.16,1.16,1.6,1.72,1.4,1.8,1.92,1.7,1.55,1,1,0,12.07
6131,1566,4408,800,0,4886,1428,4342,678,0,3320,1133,4379,633,0,4373,2108,5052,1359,0,5774,1613,14130,1189,0,4859,1767,9136,1273,0,1942,1129,2573,754,0,8043,1242,12489,3208,0,4062,644,5893,448,0,6472,868,8689,426,0,0.934,0.921,0.955,0.914,0.937,0.949,0.829,0.958,0.947,1.218,0.847,0.546,0.587,0.287,0.385,0.343,0.582,0.65,1.26,0.94,0.58,0.61,0.32,0.39,0.44,0.73,0.62,1,1,1,43.01.03.05
1523,1093,975,657,0,2066,1296,1536,607,0,1601,1235,1046,705,0,1921,1397,1345,834,0,2091,1402,1998,1042,0,1493,1171,1252,849,0,1760,1195,1815,898,0,1971,1390,4004,3235,0,1533,583,1842,418,0,1418,957,1214,453,0,0.656,0.892,0.664,0.845,0.837,0.334,0.886,0.951,0.923,0.813,0.666,0.613,0.802,0.557,0.318,0.554,0.604,0.554,1.35,0.82,1.07,1.02,0.72,0.79,0.61,0.75,0.66,1,1,0,01.06
2581,1224,1839,629,0,3594,1333,4012,657,0,2221,1270,1931,672,0,2545,1446,2233,821,0,3316,1477,5620,962,0,1698,1316,1732,1158,0,2828,1234,5131,920,0,2318,1244,4841,3227,0,3342,610,5281,430,0,2330,941,2456,475,0,0.878,0.928,0.903,0.89,0.938,0.669,0.938,0.985,0.955,1.04,0.598,0.766,0.689,0.372,0.363,0.352,0.552,0.681,1.12,0.67,0.75,0.77,0.39,0.66,0.37,0.66,0.56,1,1,0,14.04
3330,1269,2668,787,0,4218,1444,6945,715,0,2437,1213,3242,717,0,2893,1481,4596,875,0,3610,1482,6025,1057,0,2101,1551,2060,1310,0,2803,1133,4363,724,0,10336,1810,11549,4197,0,3339,623,5021,402,0,4392,998,3855,500,0,0.889,0.932,0.931,0.903,0.959,0.848,0.914,0.973,0.961,1.015,0.401,0.436,0.33,0.405,0.611,0.447,0.563,0.981,1.09,0.44,0.48,0.37,0.42,0.73,0.45,1.15,0.58,1,1,0,01.05.02.07
3472,1460,2194,834,0,2474,1120,1576,408,0,2102,1088,986,544,0,2483,1475,1080,728,0,4447,1519,1813,832,0,2517,1760,1470,1141,0,1643,1069,881,636,0,3876,1292,5437,3403,0,1468,606,836,442,0,1772,918,802,419,0,0.877,0.898,0.925,0.878,0.908,0.361,0.814,0.885,0.898,1.29,1.06,2.125,2.598,2.919,0.937,1.922,1.852,2.145,1.47,1.15,2.29,2.86,2.98,2.3,2.34,1.27,2.18,1,1,0,01.02
12088,1508,10720,854,0,16949,1210,6178,434,0,14118,1276,4331,626,0,13686,1584,3259,722,0,40808,2393,7497,1134,0,19677,1750,4327,1200,0,13463,1227,6641,801,0,27368,1463,35911,3789,0,14813,648,1584,442,0,21638,996,1078,432,0,0.887,0.937,0.924,0.973,0.932,0.956,0.963,0.961,0.926,0.888,2.608,3.192,4.894,5.205,5.685,2.043,12.099,30.366,1.07,2.74,3.46,4.77,6.03,5.73,2.09,0.8,12.4,1,1,0,01.06
2692,1769,1687,1021,0,2475,1491,1212,644,0,1958,1252,1135,664,0,2549,1960,1397,1057,0,2675,1571,1671,1025,0,2848,1965,1784,1343,0,1212,984,694,568,0,4399,1094,4285,2949,0,2697,590,1231,378,0,4379,827,1748,374,0,0.755,0.904,0.574,0.751,0.804,0.599,0.522,0.936,0.933,0.945,1.222,0.704,1.105,1.333,1.524,0.82,2.363,2.519,1.38,1.73,1.49,1.73,1.7,2,1.8,2.47,2.47,1,1,0,02.13.03
